snapshot,Fischer-Tropsch,H2,H2 Electrolysis,H2 for industry,H2 liquefaction,SMR,SMR CC,Sabatier,land transport fuel cell
2013-08-13 15:00:00,-146.98,-84.1,365.49,-22.35,-57.4,0.0,0.0,-9.7,-44.95
2013-08-13 18:00:00,-140.94,116.26,131.39,-22.35,-57.4,0.0,0.0,-8.72,-18.23
2013-08-13 21:00:00,-140.88,94.61,140.86,-22.35,-57.4,0.0,0.0,-8.05,-6.78
2013-08-14 00:00:00,-140.97,90.87,141.21,-22.35,-57.4,0.0,0.0,-5.53,-5.83
2013-08-14 03:00:00,-141.14,130.84,131.17,-22.35,-57.4,0.0,0.0,-5.03,-36.08
2013-08-14 06:00:00,-150.6,-75.65,373.33,-22.35,-57.4,0.0,0.0,-23.13,-44.2
2013-08-14 09:00:00,-150.76,-231.11,529.41,-22.35,-57.4,0.0,0.0,-25.45,-42.33
2013-08-14 12:00:00,-150.82,-230.67,539.05,-22.35,-57.4,0.0,0.0,-25.39,-52.41
2013-08-14 15:00:00,-150.79,-69.37,356.6,-22.35,-57.4,0.0,0.0,-10.08,-46.6
2013-08-14 18:00:00,-149.93,156.09,96.11,-22.35,-57.4,0.0,0.0,-2.88,-19.65
2013-08-14 21:00:00,-149.71,130.4,109.22,-22.35,-57.4,0.0,0.0,-2.83,-7.33
2013-08-15 00:00:00,-149.86,110.34,127.99,-22.35,-57.4,0.0,0.0,-2.83,-5.89
2013-08-15 03:00:00,-150.12,138.66,129.51,-22.35,-57.4,0.0,0.0,-3.24,-35.06
2013-08-15 06:00:00,-150.89,-154.44,447.2,-22.35,-57.4,0.0,0.0,-18.18,-43.94
2013-08-15 09:00:00,-150.93,-314.81,620.69,-22.35,-57.4,0.0,0.0,-31.8,-43.4
2013-08-15 12:00:00,-150.93,-316.28,630.05,-22.35,-57.4,0.0,0.0,-29.58,-53.51
2013-08-15 15:00:00,-150.93,-109.11,403.66,-22.35,-57.4,0.0,0.0,-15.69,-48.18
2013-08-15 18:00:00,-150.75,95.22,159.86,-22.35,-57.4,0.0,0.0,-3.5,-21.09
2013-08-15 21:00:00,-150.71,61.85,179.78,-22.35,-57.4,0.0,0.0,-3.36,-7.81
2013-08-16 00:00:00,-150.7,38.76,201.12,-22.35,-57.4,0.0,0.0,-3.4,-6.02
2013-08-16 03:00:00,-150.66,105.49,161.37,-22.35,-57.4,0.0,0.0,-3.74,-32.71
2013-08-16 06:00:00,-150.74,-138.67,426.01,-22.35,-57.4,0.0,0.0,-14.07,-42.78
2013-08-16 09:00:00,-150.74,-252.34,549.24,-22.35,-57.4,0.0,0.0,-14.23,-52.18
2013-08-16 12:00:00,-150.76,-240.74,546.06,-22.35,-57.4,0.0,0.0,-14.21,-60.6
2013-08-16 15:00:00,-150.76,-18.71,300.96,-22.35,-57.4,0.0,0.0,-2.34,-49.39
2013-08-16 18:00:00,-149.22,166.82,88.16,-22.35,-57.4,0.0,0.0,-2.22,-23.79
2013-08-16 21:00:00,-148.89,137.2,113.41,-22.35,-57.4,0.0,0.0,-11.27,-10.7
2013-08-17 00:00:00,-149.26,145.67,121.33,-22.35,-57.4,0.0,0.0,-31.67,-6.32
2013-08-17 03:00:00,-150.06,153.58,141.06,-22.35,-57.4,0.0,0.0,-50.24,-14.58
2013-08-17 06:00:00,-150.91,-160.43,523.97,-22.35,-57.4,0.0,0.0,-96.67,-36.21
2013-08-17 09:00:00,-150.93,-295.86,696.96,-22.35,-57.4,0.0,0.0,-123.32,-47.1
2013-08-17 12:00:00,-150.94,-308.13,708.67,-22.35,-57.4,0.0,0.0,-125.53,-44.32
2013-08-17 15:00:00,-150.94,-189.95,566.67,-22.35,-57.4,0.0,0.0,-110.68,-35.35
2013-08-17 18:00:00,-150.93,-20.42,364.14,-22.35,-57.4,0.0,0.0,-94.88,-18.15
2013-08-17 21:00:00,-150.93,-68.5,365.68,-22.35,-57.4,0.0,0.0,-56.91,-9.59
2013-08-18 00:00:00,-150.94,-91.91,367.01,-22.35,-57.4,0.0,0.0,-40.21,-4.2
2013-08-18 03:00:00,-150.94,-75.55,349.12,-22.35,-57.4,0.0,0.0,-36.26,-6.62
2013-08-18 06:00:00,-150.94,-136.72,428.57,-22.35,-57.4,0.0,0.0,-38.5,-22.66
2013-08-18 09:00:00,-150.93,-101.68,435.95,-22.35,-57.4,0.0,0.0,-62.06,-41.53
2013-08-18 12:00:00,-150.93,-328.16,667.44,-22.35,-57.4,0.0,0.0,-62.69,-45.9
2013-08-18 15:00:00,-150.92,-134.59,439.53,-22.35,-57.4,0.0,0.0,-32.31,-41.95
2013-08-18 18:00:00,-149.69,156.67,103.72,-22.35,-57.4,0.0,0.0,-9.55,-21.4
2013-08-18 21:00:00,-144.31,163.52,70.65,-22.35,-57.4,0.0,0.0,-2.83,-7.28
2013-08-19 00:00:00,-145.66,172.4,64.48,-22.35,-57.4,0.0,0.0,-4.56,-6.92
2013-08-19 03:00:00,-149.01,216.14,56.9,-22.35,-57.4,0.0,0.0,-6.29,-37.99
2013-08-19 06:00:00,-150.75,16.17,279.17,-22.35,-57.4,0.0,0.0,-20.37,-44.46
2013-08-19 09:00:00,-150.88,-161.6,467.26,-22.35,-57.4,0.0,0.0,-32.87,-42.16
2013-08-19 12:00:00,-150.88,-163.47,486.24,-22.35,-57.4,0.0,0.0,-42.35,-49.78
2013-08-19 15:00:00,-150.65,-21.25,317.43,-22.35,-57.4,0.0,0.0,-22.61,-43.17
2013-08-19 18:00:00,-145.76,176.33,74.94,-22.35,-57.4,0.0,0.0,-8.24,-17.52
2013-08-19 21:00:00,-138.6,152.98,75.19,-22.35,-57.4,0.0,0.0,-3.38,-6.44
2013-08-20 00:00:00,-135.58,169.36,54.49,-22.35,-57.4,0.0,0.0,-2.6,-5.94
2013-08-20 03:00:00,-134.59,209.63,43.54,-22.35,-57.4,0.0,0.0,-2.47,-36.36
2013-08-20 06:00:00,-150.31,32.68,250.97,-22.35,-57.4,0.0,0.0,-9.74,-43.86
2013-08-20 09:00:00,-150.84,-129.88,413.73,-22.35,-57.4,0.0,0.0,-12.47,-40.79
2013-08-20 12:00:00,-150.84,-116.99,429.87,-22.35,-57.4,0.0,0.0,-31.54,-50.74
2013-08-20 15:00:00,-150.84,31.33,275.19,-22.35,-57.4,0.0,0.0,-30.94,-44.98
2013-08-20 18:00:00,-147.81,187.96,85.04,-22.35,-57.4,0.0,0.63,-27.87,-18.2
2013-08-20 21:00:00,-148.22,147.67,118.0,-22.35,-57.4,0.0,0.73,-31.69,-6.75
2013-08-21 00:00:00,-149.46,132.02,135.18,-22.35,-57.4,0.0,0.53,-32.7,-5.81
2013-08-21 03:00:00,-149.82,169.13,119.74,-22.35,-57.4,0.0,0.0,-23.26,-36.04
2013-08-21 06:00:00,-150.81,-7.03,304.74,-22.35,-57.4,0.0,0.0,-23.06,-44.09
2013-08-21 09:00:00,-150.79,-189.86,488.97,-22.35,-57.4,0.0,0.0,-26.18,-42.38
2013-08-21 12:00:00,-150.76,-162.85,462.98,-22.35,-57.4,0.0,0.27,-17.18,-52.72
2013-08-21 15:00:00,-128.1,112.65,143.58,-22.35,-57.4,0.0,0.39,-1.87,-46.91
2013-08-21 18:00:00,-126.21,194.0,5.4,-22.35,-57.4,2.21,25.84,-1.86,-19.64
2013-08-21 21:00:00,-126.34,179.53,6.18,-22.35,-57.4,2.59,26.93,-1.86,-7.29
2013-08-22 00:00:00,-126.59,177.46,6.96,-22.35,-57.4,2.42,27.2,-1.86,-5.85
2013-08-22 03:00:00,-127.24,211.14,3.28,-22.35,-57.4,2.16,27.12,-1.87,-34.85
2013-08-22 06:00:00,-128.12,65.0,196.91,-22.35,-57.4,0.0,2.24,-12.43,-43.85
2013-08-22 09:00:00,-138.61,-75.79,348.51,-22.35,-57.4,0.0,1.71,-12.61,-43.47
2013-08-22 12:00:00,-133.72,-72.05,349.42,-22.35,-57.4,0.0,2.05,-12.3,-53.66
2013-08-22 15:00:00,-130.99,118.33,134.99,-22.35,-57.4,0.0,7.5,-1.85,-48.24
2013-08-22 18:00:00,-132.7,190.34,34.91,-22.35,-57.4,0.0,10.12,-1.84,-21.08
2013-08-22 21:00:00,-143.79,165.27,58.76,-22.35,-57.4,0.0,9.76,-2.47,-7.79
2013-08-23 00:00:00,-147.49,162.11,63.46,-22.35,-57.4,0.0,10.06,-2.39,-6.0
2013-08-23 03:00:00,-145.73,203.26,47.41,-22.35,-57.4,0.0,9.62,-2.19,-32.62
2013-08-23 06:00:00,-150.47,35.77,246.92,-22.35,-57.4,0.0,0.13,-9.86,-42.74
2013-08-23 09:00:00,-150.54,-173.35,467.14,-22.35,-57.4,0.0,0.09,-11.64,-51.96
2013-08-23 12:00:00,-150.54,-141.82,441.61,-22.35,-57.4,0.0,0.07,-9.16,-60.42
2013-08-23 15:00:00,-150.53,60.4,221.07,-22.35,-57.4,0.0,0.02,-1.92,-49.28
2013-08-23 18:00:00,-150.51,168.97,87.01,-22.35,-57.4,0.0,0.0,-1.91,-23.81
2013-08-23 21:00:00,-150.5,113.25,129.63,-22.35,-57.4,0.0,0.0,-1.91,-10.72
2013-08-24 00:00:00,-150.4,109.39,129.01,-22.35,-57.4,0.0,0.0,-1.91,-6.33
2013-08-24 03:00:00,-150.07,110.25,136.13,-22.35,-57.4,0.0,0.0,-1.93,-14.63
2013-08-24 06:00:00,-146.9,-95.58,381.01,-22.35,-57.4,0.0,0.0,-22.57,-36.21
2013-08-24 09:00:00,-146.76,-195.01,501.28,-22.35,-57.4,0.0,0.0,-33.07,-46.68
2013-08-24 12:00:00,-149.83,-193.64,501.02,-22.35,-57.4,0.0,0.0,-34.11,-43.69
2013-08-24 15:00:00,-150.03,-61.31,349.07,-22.35,-57.4,0.0,0.0,-23.21,-34.77
2013-08-24 18:00:00,-149.99,75.2,175.66,-22.35,-57.4,0.0,0.0,-3.06,-18.05
2013-08-24 21:00:00,-150.03,65.39,177.12,-22.35,-57.4,0.0,0.0,-3.09,-9.63
2013-08-25 00:00:00,-150.31,79.25,158.17,-22.35,-57.4,0.0,0.0,-3.12,-4.24
2013-08-25 03:00:00,-150.4,81.64,158.36,-22.35,-57.4,0.0,0.0,-3.15,-6.7
2013-08-25 06:00:00,-150.36,-97.71,362.39,-22.35,-57.4,0.0,0.0,-11.9,-22.66
2013-08-25 09:00:00,-150.2,-224.24,509.0,-22.35,-57.4,0.0,0.0,-13.84,-40.96
2013-08-25 12:00:00,-149.66,-177.89,465.73,-22.35,-57.4,0.0,0.0,-13.32,-45.1
2013-08-25 15:00:00,-149.43,-8.44,281.81,-22.35,-57.4,0.0,0.0,-2.88,-41.3
2013-08-25 18:00:00,-146.35,141.24,107.93,-22.35,-57.4,0.0,0.0,-1.81,-21.26
2013-08-25 21:00:00,-144.84,119.9,113.79,-22.35,-57.4,0.0,0.0,-1.81,-7.29
2013-08-26 00:00:00,-144.34,152.29,80.62,-22.35,-57.4,0.0,0.0,-1.81,-6.99
2013-08-26 03:00:00,-142.24,200.86,61.43,-22.35,-57.4,0.0,0.0,-1.82,-38.47
2013-08-26 06:00:00,-142.7,32.91,242.98,-22.35,-57.4,0.0,0.0,-8.88,-44.55
2013-08-26 09:00:00,-142.94,-114.75,394.04,-22.35,-57.4,0.0,0.0,-14.85,-41.75
2013-08-26 12:00:00,-143.11,-74.26,360.59,-22.35,-57.4,0.0,0.02,-14.18,-49.3
2013-08-26 15:00:00,-121.3,105.29,144.94,-22.35,-57.4,0.0,0.03,-6.38,-42.83
2013-08-26 18:00:00,-120.0,170.09,51.94,-22.35,-57.4,0.0,0.62,-5.46,-17.43
2013-08-26 21:00:00,-121.09,155.58,53.62,-22.35,-57.4,0.0,0.66,-2.61,-6.41
2013-08-27 00:00:00,-122.26,171.48,37.13,-22.35,-57.4,0.0,1.65,-2.33,-5.92
2013-08-27 03:00:00,-124.58,218.71,8.64,-22.35,-57.4,0.0,15.57,-2.31,-36.29
2013-08-27 06:00:00,-123.76,97.47,149.4,-22.35,-57.4,0.0,3.48,-3.08,-43.77
2013-08-27 09:00:00,-122.78,-42.69,287.69,-22.35,-57.4,0.0,3.02,-4.92,-40.57
2013-08-27 12:00:00,-122.34,-15.0,269.2,-22.35,-57.4,0.0,3.26,-4.99,-50.39
2013-08-27 15:00:00,-122.31,94.83,149.7,-22.35,-57.4,0.0,5.76,-3.58,-44.65
2013-08-27 18:00:00,-122.48,179.66,17.51,-22.35,-57.4,0.0,26.32,-3.17,-18.1
2013-08-27 21:00:00,-122.68,167.34,17.22,-22.35,-57.4,0.0,27.24,-2.66,-6.72
2013-08-28 00:00:00,-122.92,172.45,10.94,-22.35,-57.4,0.0,27.6,-2.54,-5.79
2013-08-28 03:00:00,-123.51,211.85,1.96,-22.35,-57.4,0.0,27.77,-2.48,-35.84
2013-08-28 06:00:00,-126.16,85.97,170.28,-22.35,-57.4,0.0,4.66,-10.93,-44.07
2013-08-28 09:00:00,-126.97,-45.15,303.44,-22.35,-57.4,0.0,3.64,-13.05,-42.16
2013-08-28 12:00:00,-126.29,-3.94,272.35,-22.35,-57.4,0.0,3.7,-13.85,-52.23
2013-08-28 15:00:00,-125.38,112.98,139.57,-22.35,-57.4,0.0,4.37,-5.38,-46.41
2013-08-28 18:00:00,-127.84,192.68,17.08,-22.35,-57.4,0.0,22.2,-4.84,-19.54
2013-08-28 21:00:00,-135.62,162.64,42.76,-22.35,-57.4,0.0,20.43,-3.14,-7.31
2013-08-29 00:00:00,-137.13,163.4,43.8,-22.35,-57.4,0.0,17.36,-1.79,-5.9
2013-08-29 03:00:00,-136.34,200.5,38.33,-22.35,-57.4,0.0,14.2,-1.8,-35.15
2013-08-29 06:00:00,-149.63,72.31,206.0,-22.35,-57.4,0.0,0.23,-5.09,-44.07
2013-08-29 09:00:00,-150.27,-109.68,389.67,-22.35,-57.4,0.0,0.18,-7.02,-43.13
2013-08-29 12:00:00,-150.12,-81.9,371.21,-22.35,-57.4,0.0,0.16,-6.48,-53.12
2013-08-29 15:00:00,-140.31,113.88,155.54,-22.35,-57.4,0.0,0.12,-1.72,-47.76
2013-08-29 18:00:00,-129.5,187.13,44.71,-22.35,-57.4,0.0,0.07,-1.71,-20.96
2013-08-29 21:00:00,-129.22,171.8,46.63,-22.35,-57.4,0.0,0.07,-1.72,-7.81
2013-08-30 00:00:00,-132.36,163.51,56.31,-22.35,-57.4,0.0,0.07,-1.72,-6.06
2013-08-30 03:00:00,-140.65,203.41,51.67,-22.35,-57.4,0.0,0.07,-1.72,-33.04
2013-08-30 06:00:00,-151.14,34.55,244.62,-22.35,-57.4,0.0,0.04,-5.4,-42.91
2013-08-30 09:00:00,-151.19,-180.48,495.11,-22.35,-57.4,0.0,0.03,-32.19,-51.54
2013-08-30 12:00:00,-151.19,-173.76,525.54,-22.35,-57.4,0.0,0.03,-61.08,-59.78
2013-08-30 15:00:00,-151.19,-15.32,364.33,-22.35,-57.4,0.0,0.02,-69.31,-48.78
2013-08-30 18:00:00,-150.46,107.21,203.81,-22.35,-57.4,0.0,0.0,-57.15,-23.67
2013-08-30 21:00:00,-150.14,83.81,188.64,-22.35,-57.4,0.0,0.0,-31.83,-10.73
2013-08-31 00:00:00,-150.02,87.85,165.83,-22.35,-57.4,0.0,0.0,-17.54,-6.36
2013-08-31 03:00:00,-150.2,107.06,150.75,-22.35,-57.4,0.0,0.0,-13.13,-14.73
2013-08-31 06:00:00,-151.1,-162.7,451.67,-22.35,-57.4,0.0,0.0,-21.81,-36.31
2013-08-31 09:00:00,-151.2,-303.73,616.85,-22.35,-57.4,0.0,0.0,-35.54,-46.61
2013-08-31 12:00:00,-151.21,-311.78,644.53,-22.35,-57.4,0.0,0.0,-58.13,-43.66
2013-08-31 15:00:00,-151.2,-154.94,462.06,-22.35,-57.4,0.0,0.0,-41.37,-34.78
2013-08-31 18:00:00,-151.13,20.5,258.02,-22.35,-57.4,0.0,0.0,-29.58,-18.06
2013-08-31 21:00:00,-151.11,10.55,261.56,-22.35,-57.4,0.0,0.0,-31.56,-9.68
2013-09-01 00:00:00,-151.13,8.22,266.7,-22.35,-57.4,0.0,0.0,-39.76,-4.28
2013-09-01 03:00:00,-151.14,13.12,267.67,-22.35,-57.4,0.0,0.0,-43.13,-6.77
2013-09-01 06:00:00,-151.14,-234.73,576.15,-22.35,-57.4,0.0,0.0,-87.71,-22.81
2013-09-01 09:00:00,-151.21,-301.35,680.54,-22.35,-57.4,0.0,0.0,-107.21,-41.01
2013-09-01 12:00:00,-151.21,-301.86,690.69,-22.35,-57.4,0.0,0.0,-112.75,-45.11
2013-09-01 15:00:00,-151.21,-225.66,594.13,-22.35,-57.4,0.0,0.0,-96.19,-41.32
2013-09-01 18:00:00,-151.21,-66.08,386.21,-22.35,-57.4,0.0,0.0,-67.82,-21.35
2013-09-01 21:00:00,-151.21,-88.91,395.84,-22.35,-57.4,0.0,0.0,-68.63,-7.34
2013-09-02 00:00:00,-151.2,-97.25,402.02,-22.35,-57.4,0.0,0.0,-66.77,-7.05
2013-09-02 03:00:00,-151.2,-61.24,397.91,-22.35,-57.4,0.0,0.0,-66.94,-38.78
2013-09-02 06:00:00,-151.19,-208.32,560.88,-22.35,-57.4,0.0,0.0,-76.8,-44.8
2013-09-02 09:00:00,-151.19,-309.61,671.0,-22.35,-57.4,0.0,0.0,-88.65,-41.79
2013-09-02 12:00:00,-151.19,-304.41,666.98,-22.35,-57.4,0.0,0.0,-82.27,-49.35
2013-09-02 15:00:00,-151.19,-167.59,489.89,-22.35,-57.4,0.0,0.0,-48.38,-42.97
2013-09-02 18:00:00,-150.05,24.75,242.69,-22.35,-57.4,0.0,0.0,-20.16,-17.48
2013-09-02 21:00:00,-145.69,22.7,219.92,-22.35,-57.4,0.0,0.0,-10.76,-6.42
2013-09-03 00:00:00,-142.88,42.25,197.16,-22.35,-57.4,0.0,0.0,-10.85,-5.93
2013-09-03 03:00:00,-140.34,131.07,136.56,-22.35,-57.4,0.0,0.0,-11.21,-36.33
2013-09-03 06:00:00,-150.42,-21.89,317.0,-22.35,-57.4,0.0,0.0,-21.2,-43.74
2013-09-03 09:00:00,-150.92,-157.46,458.36,-22.35,-57.4,0.0,0.0,-29.51,-40.72
2013-09-03 12:00:00,-150.94,-139.73,450.8,-22.35,-57.4,0.0,0.06,-29.6,-50.83
2013-09-03 15:00:00,-137.98,121.58,146.59,-22.35,-57.4,0.0,0.07,-5.4,-45.11
2013-09-03 18:00:00,-132.2,188.53,29.38,-22.35,-57.4,0.0,14.96,-2.75,-18.17
2013-09-03 21:00:00,-133.04,177.47,28.19,-22.35,-57.4,0.0,16.34,-2.49,-6.72
2013-09-04 00:00:00,-136.98,177.8,30.8,-22.35,-57.4,0.0,16.71,-2.8,-5.78
2013-09-04 03:00:00,-145.49,214.42,31.78,-22.35,-57.4,0.0,17.25,-2.43,-35.77
2013-09-04 06:00:00,-148.59,62.49,226.03,-22.35,-57.4,0.0,0.07,-16.28,-43.98
2013-09-04 09:00:00,-151.13,-133.69,431.61,-22.35,-57.4,0.0,0.06,-24.58,-42.51
2013-09-04 12:00:00,-151.12,-139.11,450.01,-22.35,-57.4,0.0,0.05,-27.03,-53.06
2013-09-04 15:00:00,-146.85,102.05,181.62,-22.35,-57.4,0.0,0.03,-9.9,-47.21
2013-09-04 18:00:00,-139.67,183.42,61.22,-22.35,-57.4,0.0,0.0,-5.58,-19.66
2013-09-04 21:00:00,-134.99,164.67,59.02,-22.35,-57.4,0.0,0.0,-1.68,-7.28
2013-09-05 00:00:00,-130.19,165.83,51.62,-22.35,-57.4,0.0,0.0,-1.68,-5.84
2013-09-05 03:00:00,-129.74,203.55,42.31,-22.35,-57.4,0.0,0.0,-1.68,-34.71
2013-09-05 06:00:00,-135.13,-2.49,267.58,-22.35,-57.4,0.0,0.0,-6.34,-43.87
2013-09-05 09:00:00,-142.46,-197.83,471.49,-22.35,-57.4,0.0,0.0,-7.78,-43.66
2013-09-05 12:00:00,-143.6,-185.74,469.85,-22.35,-57.4,0.0,0.0,-6.69,-54.07
2013-09-05 15:00:00,-141.62,93.37,178.15,-22.35,-57.4,0.0,0.0,-1.57,-48.58
2013-09-05 18:00:00,-129.51,129.16,102.77,-22.35,-57.4,0.0,0.0,-1.55,-21.12
2013-09-05 21:00:00,-129.29,99.43,118.97,-22.35,-57.4,0.0,0.0,-1.54,-7.81
2013-09-06 00:00:00,-130.0,107.37,109.94,-22.35,-57.4,0.0,0.0,-1.54,-6.02
2013-09-06 03:00:00,-133.06,133.17,113.87,-22.35,-57.4,0.0,0.0,-1.53,-32.69
2013-09-06 06:00:00,-148.02,-48.03,320.71,-22.35,-57.4,0.0,0.0,-2.0,-42.9
2013-09-06 09:00:00,-151.15,-226.55,512.54,-22.35,-57.4,0.0,0.01,-3.13,-51.97
2013-09-06 12:00:00,-151.18,-185.21,480.78,-22.35,-57.4,0.0,0.01,-4.41,-60.23
2013-09-06 15:00:00,-150.73,25.35,262.09,-22.35,-57.4,0.0,0.01,-7.94,-49.03
2013-09-06 18:00:00,-149.15,101.84,166.11,-22.35,-57.4,0.0,0.02,-15.3,-23.77
2013-09-06 21:00:00,-149.41,83.29,178.77,-22.35,-57.4,0.0,1.31,-23.43,-10.79
2013-09-07 00:00:00,-150.18,91.81,168.11,-22.35,-57.4,0.0,1.05,-24.66,-6.38
2013-09-07 03:00:00,-150.26,124.82,139.76,-22.35,-57.4,0.0,1.31,-21.12,-14.76
2013-09-07 06:00:00,-150.38,-30.15,324.32,-22.35,-57.4,0.0,0.0,-27.65,-36.4
2013-09-07 09:00:00,-151.19,-124.3,427.07,-22.35,-57.4,0.0,0.0,-25.18,-46.66
2013-09-07 12:00:00,-151.19,-106.2,398.09,-22.35,-57.4,0.0,0.0,-17.28,-43.67
2013-09-07 15:00:00,-149.51,97.35,175.19,-22.35,-57.4,0.0,0.0,-8.53,-34.76
2013-09-07 18:00:00,-145.1,160.94,85.12,-22.35,-57.4,0.0,0.0,-3.14,-18.07
2013-09-07 21:00:00,-145.92,144.6,93.52,-22.35,-57.4,0.0,0.0,-2.76,-9.71
2013-09-08 00:00:00,-148.28,164.43,69.74,-22.35,-57.4,0.0,0.0,-1.86,-4.28
2013-09-08 03:00:00,-150.07,168.77,69.69,-22.35,-57.4,0.0,0.0,-1.88,-6.76
2013-09-08 06:00:00,-148.96,-16.94,279.47,-22.35,-57.4,0.0,0.0,-11.03,-22.79
2013-09-08 09:00:00,-149.92,-153.91,435.59,-22.35,-57.4,0.0,0.0,-11.0,-41.01
2013-09-08 12:00:00,-144.56,-127.61,408.03,-22.35,-57.4,0.0,0.0,-11.01,-45.1
2013-09-08 15:00:00,-139.27,85.72,176.68,-22.35,-57.4,0.0,0.0,-2.12,-41.26
2013-09-08 18:00:00,-128.56,173.22,58.37,-22.35,-57.4,0.0,0.0,-1.96,-21.33
2013-09-08 21:00:00,-129.22,172.73,45.53,-22.35,-57.4,0.0,0.0,-1.92,-7.37
2013-09-09 00:00:00,-128.87,165.17,52.48,-22.35,-57.4,0.0,0.0,-1.96,-7.07
2013-09-09 03:00:00,-131.89,218.32,34.74,-22.35,-57.4,0.0,0.0,-2.52,-38.89
2013-09-09 06:00:00,-133.99,63.76,211.86,-22.35,-57.4,0.0,0.0,-16.73,-45.15
2013-09-09 09:00:00,-148.26,-107.77,399.78,-22.35,-57.4,0.0,0.0,-22.1,-41.89
2013-09-09 12:00:00,-151.06,-99.12,399.02,-22.35,-57.4,0.0,0.0,-19.9,-49.19
2013-09-09 15:00:00,-151.12,50.15,227.29,-22.35,-57.4,0.0,0.0,-3.83,-42.74
2013-09-09 18:00:00,-150.47,127.78,120.84,-22.35,-57.4,0.0,0.31,-1.12,-17.6
2013-09-09 21:00:00,-150.33,89.39,148.29,-22.35,-57.4,0.0,0.0,-1.1,-6.51
2013-09-10 00:00:00,-150.43,85.97,151.31,-22.35,-57.4,0.0,0.0,-1.12,-5.99
2013-09-10 03:00:00,-150.59,118.31,151.81,-22.35,-57.4,0.0,0.0,-3.1,-36.68
2013-09-10 06:00:00,-151.16,-60.6,341.01,-22.35,-57.4,0.0,0.0,-5.08,-44.41
2013-09-10 09:00:00,-151.23,-261.89,547.27,-22.35,-57.4,0.0,0.0,-13.61,-40.79
2013-09-10 12:00:00,-151.23,-209.57,503.56,-22.35,-57.4,0.0,0.0,-12.59,-50.42
2013-09-10 15:00:00,-151.23,-58.3,343.75,-22.35,-57.4,0.0,0.0,-9.73,-44.74
2013-09-10 18:00:00,-151.14,24.13,231.53,-22.35,-57.4,0.0,0.0,-6.45,-18.32
2013-09-10 21:00:00,-151.1,20.24,223.75,-22.35,-57.4,0.0,0.0,-6.31,-6.83
2013-09-11 00:00:00,-151.06,14.26,228.67,-22.35,-57.4,0.0,0.0,-6.26,-5.87
2013-09-11 03:00:00,-151.03,87.83,185.37,-22.35,-57.4,0.0,0.0,-6.18,-36.25
2013-09-11 06:00:00,-151.02,-16.61,302.73,-22.35,-57.4,0.0,0.0,-10.59,-44.76
2013-09-11 09:00:00,-151.1,-119.98,407.41,-22.35,-57.4,0.0,0.0,-14.16,-42.41
2013-09-11 12:00:00,-151.11,-58.54,354.08,-22.35,-57.4,0.0,0.43,-12.94,-52.17
2013-09-11 15:00:00,-128.45,79.76,180.37,-22.35,-57.4,0.0,2.36,-7.82,-46.48
2013-09-11 18:00:00,-120.39,165.47,36.89,-22.35,-57.4,0.0,21.28,-3.7,-19.8
2013-09-11 21:00:00,-120.22,160.78,19.17,-22.35,-57.4,0.0,29.43,-2.01,-7.41
2013-09-12 00:00:00,-120.8,171.13,7.13,-22.35,-57.4,0.0,29.92,-1.69,-5.94
2013-09-12 03:00:00,-121.79,207.37,0.85,-22.35,-57.4,0.0,30.38,-1.75,-35.32
2013-09-12 06:00:00,-119.89,83.41,141.49,-22.35,-57.4,0.0,25.87,-6.49,-44.65
2013-09-12 09:00:00,-130.9,-54.9,300.07,-22.35,-57.4,0.0,22.97,-14.21,-43.29
2013-09-12 12:00:00,-137.5,-27.81,299.31,-22.35,-57.4,0.0,23.39,-24.79,-52.85
2013-09-12 15:00:00,-139.61,107.83,133.24,-22.35,-57.4,0.0,32.16,-6.26,-47.63
2013-09-12 18:00:00,-140.16,176.1,33.3,-22.35,-57.4,0.0,32.59,-0.93,-21.16
2013-09-12 21:00:00,-137.35,161.04,33.15,-22.35,-57.4,0.0,31.71,-0.9,-7.9
2013-09-13 00:00:00,-126.8,156.47,25.62,-22.35,-57.4,0.0,31.46,-0.89,-6.11
2013-09-13 03:00:00,-122.14,191.39,13.49,-22.35,-57.4,0.0,31.15,-0.91,-33.23
2013-09-13 06:00:00,-123.7,101.23,149.79,-22.35,-57.4,0.0,1.34,-5.46,-43.46
2013-09-13 09:00:00,-126.58,-45.08,308.3,-22.35,-57.4,0.0,0.92,-6.2,-51.61
2013-09-13 12:00:00,-127.97,-5.96,278.26,-22.35,-57.4,0.0,0.63,-5.8,-59.4
2013-09-13 15:00:00,-124.5,140.55,113.02,-22.35,-57.4,0.0,0.12,-0.84,-48.6
2013-09-13 18:00:00,-128.21,184.26,48.42,-22.35,-57.4,0.0,0.0,-0.83,-23.88
2013-09-13 21:00:00,-126.89,157.96,60.38,-22.35,-57.4,0.0,0.0,-0.83,-10.87
2013-09-14 00:00:00,-127.23,151.81,62.42,-22.35,-57.4,0.0,0.0,-0.83,-6.43
2013-09-14 03:00:00,-134.07,177.79,51.73,-22.35,-57.4,0.0,0.0,-0.83,-14.86
2013-09-14 06:00:00,-146.14,0.01,275.77,-22.35,-57.4,0.0,0.0,-13.23,-36.66
2013-09-14 09:00:00,-149.99,-190.69,480.29,-22.35,-57.4,0.0,0.0,-13.23,-46.63
2013-09-14 12:00:00,-149.82,-184.8,471.04,-22.35,-57.4,0.0,0.0,-13.23,-43.43
