snapshot,Fischer-Tropsch,low-temperature heat for industry,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-11-14 06:00:00,35.77,-5.94,127.07,0.0,0.21,-267.33,18.21,0.02,15.14,55.12,-26.9,48.64
2013-11-14 09:00:00,35.77,-5.94,134.86,0.0,0.19,-238.29,13.46,5.82,14.18,55.12,-39.66,24.49
2013-11-14 12:00:00,35.77,-5.94,138.33,0.0,0.21,-228.75,10.25,9.5,12.58,55.12,-50.82,23.73
2013-11-14 15:00:00,35.63,-5.94,131.89,0.0,1.04,-241.54,5.69,2.88,14.77,55.12,-31.35,31.79
2013-11-14 18:00:00,35.77,-5.94,131.12,0.0,1.7,-240.03,5.45,0.0,14.54,55.12,-31.33,33.58
2013-11-14 21:00:00,35.69,-5.94,118.16,0.0,0.02,-173.73,1.33,0.0,7.22,55.12,-63.06,25.18
2013-11-15 00:00:00,35.82,-5.94,120.75,0.0,0.01,-171.58,6.12,0.0,7.51,55.12,-70.95,23.12
2013-11-15 03:00:00,35.93,-5.94,133.79,0.0,0.84,-266.7,18.26,0.0,16.26,55.12,-27.01,39.43
2013-11-15 06:00:00,35.94,-5.94,135.34,0.0,4.33,-281.95,23.32,0.01,15.93,55.12,-21.18,39.07
2013-11-15 09:00:00,35.94,-5.94,140.99,0.0,0.51,-250.95,17.82,4.55,12.89,55.12,-29.63,18.7
2013-11-15 12:00:00,35.94,-5.94,145.11,0.0,1.87,-240.65,11.28,7.63,11.03,55.12,-38.69,17.3
2013-11-15 15:00:00,35.61,-5.94,141.96,0.0,4.13,-254.12,10.04,1.81,14.65,55.07,-25.58,22.36
2013-11-15 18:00:00,33.83,-5.94,137.95,0.0,4.25,-252.78,12.8,0.0,14.46,55.07,-25.69,26.03
2013-11-15 21:00:00,33.79,-5.94,123.93,0.0,0.01,-183.25,3.23,0.0,11.71,55.0,-59.78,21.29
2013-11-16 00:00:00,33.58,-5.94,119.53,0.0,0.02,-180.64,3.78,0.0,11.34,55.0,-59.92,23.24
2013-11-16 03:00:00,33.64,-5.94,133.15,0.0,1.07,-277.02,7.86,0.0,16.63,55.0,-30.08,65.7
2013-11-16 06:00:00,33.79,-5.94,133.3,0.0,12.64,-285.0,20.95,0.02,16.03,54.85,-27.06,46.42
2013-11-16 09:00:00,32.88,-5.94,137.92,0.0,9.47,-254.64,23.84,8.15,12.05,54.33,-37.83,19.75
2013-11-16 12:00:00,32.83,-5.94,142.78,0.0,7.05,-245.17,20.34,12.42,11.02,54.33,-47.48,17.81
2013-11-16 15:00:00,32.69,-5.94,128.88,0.98,20.14,-262.4,6.99,2.11,22.0,54.33,-28.35,28.58
2013-11-16 18:00:00,31.67,-5.94,125.53,1.05,29.81,-263.96,5.02,0.0,22.0,54.33,-26.09,26.58
2013-11-16 21:00:00,29.05,-5.94,102.96,0.0,5.0,-190.93,3.33,0.0,21.51,54.33,-39.67,20.36
2013-11-17 00:00:00,27.04,-5.94,95.75,0.0,3.08,-175.55,3.26,0.0,21.51,54.33,-47.03,23.53
2013-11-17 03:00:00,27.53,-5.94,125.09,0.53,26.59,-268.65,7.53,0.0,22.0,54.33,-22.13,33.12
2013-11-17 06:00:00,27.23,-5.94,132.64,1.26,28.44,-275.74,8.76,0.09,22.0,54.42,-19.28,26.1
2013-11-17 09:00:00,27.32,-5.94,132.17,0.72,16.24,-246.59,3.61,5.58,21.1,54.85,-26.46,17.4
2013-11-17 12:00:00,27.28,-5.94,131.13,6.55,7.15,-237.62,1.81,8.56,21.42,55.0,-32.01,16.66
2013-11-17 15:00:00,26.35,-5.94,86.13,55.52,9.66,-254.31,3.39,1.18,22.57,55.0,-20.26,20.71
2013-11-17 18:00:00,27.09,-5.94,77.36,59.88,11.5,-255.55,3.05,0.0,22.57,55.07,-20.46,25.43
2013-11-17 21:00:00,26.74,-5.94,50.42,36.75,4.63,-184.28,1.85,0.0,22.57,55.07,-28.75,20.92
2013-11-18 00:00:00,26.82,-5.94,57.61,20.9,3.05,-171.03,1.82,0.0,22.57,55.07,-32.44,21.56
2013-11-18 03:00:00,27.42,-5.94,78.69,47.78,12.35,-266.28,3.64,0.0,22.57,55.07,-16.4,41.07
2013-11-18 06:00:00,30.56,-5.94,107.06,39.15,12.55,-279.76,6.54,0.06,22.56,55.0,-13.65,25.86
2013-11-18 09:00:00,32.3,-5.94,141.35,0.0,2.92,-249.15,17.78,2.93,10.98,54.83,-20.1,12.09
2013-11-18 12:00:00,32.55,-5.94,146.68,0.0,2.1,-239.19,14.51,2.98,9.3,54.47,-29.18,11.71
2013-11-18 15:00:00,32.91,-5.94,142.92,0.0,13.35,-252.73,8.75,0.12,13.13,54.47,-20.6,13.6
2013-11-18 18:00:00,33.73,-5.94,139.78,0.0,3.53,-250.74,18.48,0.0,12.82,54.47,-19.52,13.38
2013-11-18 21:00:00,33.61,-5.94,128.38,0.0,0.15,-180.75,5.01,0.0,6.75,54.47,-56.83,15.13
2013-11-19 00:00:00,34.95,-5.94,123.44,0.0,0.01,-175.21,3.41,0.0,8.13,54.95,-60.28,16.53
2013-11-19 03:00:00,35.27,-5.94,136.01,0.0,4.77,-271.63,24.6,0.0,13.22,55.04,-18.06,26.71
2013-11-19 06:00:00,35.79,-5.94,136.46,0.0,3.84,-289.85,31.74,0.01,12.98,55.04,-15.66,35.58
2013-11-19 09:00:00,35.8,-5.94,141.15,0.0,1.89,-257.69,24.88,1.97,10.08,55.09,-22.48,15.24
2013-11-19 12:00:00,35.8,-5.94,147.32,0.0,1.06,-246.7,23.28,3.31,8.7,55.12,-34.74,12.78
2013-11-19 15:00:00,35.8,-5.94,142.5,0.0,2.03,-260.21,25.84,0.82,11.19,55.12,-22.6,15.45
2013-11-19 18:00:00,35.8,-5.94,135.99,0.0,3.37,-259.53,27.64,0.0,10.82,55.12,-20.36,17.09
2013-11-19 21:00:00,35.8,-5.94,123.87,0.0,0.15,-188.03,14.24,0.0,7.02,55.12,-56.58,14.34
2013-11-20 00:00:00,35.8,-5.94,118.9,0.0,0.93,-190.04,12.23,0.0,4.86,55.12,-43.46,11.59
2013-11-20 03:00:00,35.8,-5.94,130.1,0.0,11.35,-298.38,44.28,0.0,12.12,55.12,-10.86,26.41
2013-11-20 06:00:00,35.74,-5.94,130.6,0.0,19.89,-316.63,51.16,0.0,12.45,55.12,-8.63,26.23
2013-11-20 09:00:00,35.8,-5.94,139.08,0.0,8.65,-280.94,43.92,4.55,11.36,55.12,-19.73,8.13
2013-11-20 12:00:00,35.8,-5.94,143.85,0.0,5.53,-268.89,38.4,6.9,10.71,55.12,-28.44,6.96
2013-11-20 15:00:00,35.8,-5.94,134.06,0.0,9.97,-284.05,43.31,2.0,11.95,55.12,-12.58,10.36
2013-11-20 18:00:00,35.8,-5.94,130.07,0.0,10.78,-282.92,46.32,0.0,12.04,55.12,-11.85,10.57
2013-11-20 21:00:00,35.8,-5.94,117.78,0.0,1.31,-203.04,17.26,0.0,9.6,55.12,-37.39,9.49
2013-11-21 00:00:00,35.8,-5.94,120.75,0.0,2.27,-197.96,17.38,0.0,9.9,55.12,-46.85,9.51
2013-11-21 03:00:00,35.77,-5.94,133.77,0.0,18.08,-312.93,49.99,0.0,16.58,55.12,-15.15,24.7
2013-11-21 06:00:00,35.58,-5.94,133.63,0.0,23.86,-331.16,48.54,0.01,17.08,55.12,-8.22,31.5
2013-11-21 09:00:00,35.58,-5.94,136.36,0.0,11.04,-293.64,44.46,3.47,15.16,55.12,-11.02,9.4
2013-11-21 12:00:00,35.58,-5.94,139.13,0.0,5.75,-281.1,37.03,6.55,14.96,55.12,-14.76,7.66
2013-11-21 15:00:00,35.58,-5.94,137.78,0.0,15.35,-297.27,34.54,1.4,16.61,55.12,-10.39,17.21
2013-11-21 18:00:00,35.58,-5.94,134.29,0.0,12.35,-295.89,45.24,0.0,16.38,55.12,-10.28,13.13
2013-11-21 21:00:00,35.51,-5.94,121.7,0.0,1.84,-211.16,13.6,0.0,12.24,55.12,-32.89,9.95
2013-11-22 00:00:00,35.57,-5.94,120.76,0.0,1.57,-196.86,15.95,0.0,12.38,55.12,-49.04,10.48
2013-11-22 03:00:00,35.58,-5.94,134.28,0.0,13.87,-310.57,50.99,0.0,16.73,55.12,-13.66,23.6
2013-11-22 06:00:00,34.35,-5.94,134.15,0.0,19.24,-329.73,53.42,0.0,16.89,55.12,-8.52,31.02
2013-11-22 09:00:00,33.02,-5.94,137.53,0.0,6.52,-292.37,47.33,5.03,15.18,55.12,-12.52,11.08
2013-11-22 12:00:00,31.62,-5.94,140.17,0.0,2.96,-279.77,37.87,7.0,14.24,55.12,-15.56,12.29
2013-11-22 15:00:00,31.7,-5.94,139.17,0.0,10.63,-295.76,40.91,1.14,16.12,55.12,-10.79,17.69
2013-11-22 18:00:00,31.82,-5.94,136.33,0.0,10.84,-294.68,47.82,0.0,16.04,55.12,-10.87,13.53
2013-11-22 21:00:00,31.98,-5.94,123.99,0.0,0.59,-211.51,15.98,0.0,10.8,55.12,-31.9,10.87
2013-11-23 00:00:00,30.95,-5.94,124.47,0.0,0.57,-194.72,12.42,0.0,11.85,55.12,-45.94,11.22
2013-11-23 03:00:00,31.26,-5.94,136.56,0.0,7.75,-300.11,46.24,0.0,16.12,55.12,-10.96,23.95
2013-11-23 06:00:00,31.31,-5.94,136.35,0.0,12.49,-311.47,50.23,0.02,16.22,55.12,-9.95,25.61
2013-11-23 09:00:00,33.49,-5.94,138.83,0.0,2.8,-277.64,42.69,2.55,12.24,55.12,-13.02,8.86
2013-11-23 12:00:00,32.83,-5.94,143.14,0.0,1.75,-266.72,35.9,4.61,11.12,55.12,-19.72,7.88
2013-11-23 15:00:00,33.58,-5.94,141.57,0.0,4.58,-285.48,44.85,0.97,13.26,55.12,-11.92,9.4
2013-11-23 18:00:00,34.0,-5.94,138.22,0.0,5.51,-288.05,47.71,0.0,13.59,55.12,-11.47,11.29
2013-11-23 21:00:00,32.24,-5.94,130.6,0.0,0.01,-208.01,16.88,0.0,10.07,55.12,-41.14,10.15
2013-11-24 00:00:00,30.55,-5.94,131.86,0.0,0.08,-193.83,12.6,0.0,9.91,55.12,-50.86,10.5
2013-11-24 03:00:00,32.57,-5.94,138.27,0.0,5.38,-299.26,47.27,0.0,17.89,55.12,-11.16,19.85
2013-11-24 06:00:00,33.87,-5.94,138.58,0.0,6.43,-309.2,56.21,0.01,17.77,55.12,-10.03,17.16
2013-11-24 09:00:00,33.11,-5.94,143.56,0.0,1.75,-275.76,38.82,4.2,14.18,55.12,-17.45,8.4
2013-11-24 12:00:00,32.69,-5.94,147.17,0.0,1.3,-265.2,31.55,8.11,12.6,55.12,-26.08,8.67
2013-11-24 15:00:00,32.88,-5.94,144.74,0.0,2.92,-284.04,40.16,1.73,15.6,55.12,-13.27,10.08
2013-11-24 18:00:00,33.27,-5.94,140.34,0.0,3.52,-286.11,46.27,0.0,15.62,55.12,-12.7,10.61
2013-11-24 21:00:00,31.23,-5.94,136.94,0.0,0.11,-205.25,15.67,0.0,11.68,55.04,-48.97,9.49
2013-11-25 00:00:00,30.46,-5.94,135.15,0.0,0.01,-215.66,20.9,0.0,11.84,54.51,-40.14,8.84
2013-11-25 03:00:00,31.98,-5.94,134.54,0.0,10.64,-344.33,75.55,0.0,20.73,55.12,-8.85,30.55
2013-11-25 06:00:00,31.31,-5.94,134.03,0.0,26.27,-363.81,79.82,0.01,21.09,54.98,-7.41,29.64
2013-11-25 09:00:00,31.21,-5.94,140.5,0.0,13.35,-322.26,66.33,9.29,18.62,54.73,-12.57,6.73
2013-11-25 12:00:00,30.97,-5.94,144.33,0.0,8.46,-308.58,57.32,15.89,19.24,54.9,-22.63,6.02
2013-11-25 15:00:00,29.06,-5.94,140.22,0.0,17.88,-326.91,66.3,3.66,20.9,55.12,-8.36,8.05
2013-11-25 18:00:00,29.08,-5.94,134.84,0.0,20.35,-324.93,70.69,0.0,21.01,55.12,-8.72,8.5
2013-11-25 21:00:00,29.09,-5.94,130.32,0.0,2.66,-229.96,19.72,0.0,20.46,55.12,-29.21,7.73
2013-11-26 00:00:00,29.26,-5.94,129.11,0.0,3.35,-233.22,19.84,0.0,21.51,55.12,-27.07,8.04
2013-11-26 03:00:00,29.76,-5.94,128.52,0.0,48.12,-375.82,77.25,0.0,22.57,55.12,-8.63,29.04
2013-11-26 06:00:00,30.16,-5.94,128.32,0.0,74.45,-395.8,69.42,0.01,22.57,55.12,-7.59,29.26
2013-11-26 09:00:00,32.68,-5.94,135.56,0.0,41.14,-350.23,62.4,8.57,22.57,55.12,-10.63,8.74
2013-11-26 12:00:00,33.28,-5.94,140.9,0.0,33.4,-335.43,52.76,13.28,22.57,55.12,-16.8,6.86
2013-11-26 15:00:00,31.92,-5.94,137.53,0.0,83.5,-355.86,15.75,2.91,22.57,55.12,-8.95,21.44
2013-11-26 18:00:00,32.12,-5.94,134.26,0.0,93.24,-353.2,16.96,0.0,22.57,55.12,-9.23,14.08
2013-11-26 21:00:00,31.5,-5.94,131.83,0.0,19.65,-248.08,4.29,0.0,22.57,55.12,-21.83,10.87
2013-11-27 00:00:00,31.13,-5.94,130.29,0.0,17.55,-225.2,3.05,0.0,22.57,55.12,-45.03,16.44
2013-11-27 03:00:00,33.2,-5.94,131.59,0.0,103.24,-363.36,14.62,0.0,22.57,55.12,-24.65,33.59
2013-11-27 06:00:00,32.93,-5.94,131.59,0.0,111.37,-379.62,21.43,0.02,22.56,54.94,-19.23,29.95
2013-11-27 09:00:00,31.74,-5.94,139.55,0.0,74.74,-336.28,18.57,9.01,22.34,54.85,-23.49,14.89
2013-11-27 12:00:00,30.5,-5.94,144.81,0.0,58.93,-322.55,16.21,15.53,22.03,54.85,-29.99,15.6
2013-11-27 15:00:00,30.36,-5.94,127.15,44.49,60.89,-342.47,11.78,2.98,22.34,54.85,-23.6,17.15
2013-11-27 18:00:00,30.48,-5.94,115.0,47.23,68.08,-339.12,11.49,0.0,22.34,54.85,-23.31,18.88
2013-11-27 21:00:00,28.15,-5.94,88.73,39.51,19.7,-237.65,7.2,0.0,20.81,53.93,-33.73,19.27
2013-11-28 00:00:00,26.88,-5.94,82.9,29.96,19.43,-214.14,4.62,0.0,20.37,53.93,-37.18,19.16
2013-11-28 03:00:00,27.31,-5.94,105.16,44.98,79.53,-343.38,12.92,0.0,21.34,53.93,-23.45,27.59
2013-11-28 06:00:00,27.47,-5.94,117.13,36.58,84.78,-358.91,16.04,0.01,21.47,53.96,-21.58,28.97
2013-11-28 09:00:00,27.35,-5.94,137.85,6.11,65.35,-318.25,13.89,10.16,20.14,53.93,-27.11,16.52
2013-11-28 12:00:00,27.2,-5.94,136.81,10.21,50.17,-305.38,13.48,14.83,20.34,53.93,-31.21,15.54
2013-11-28 15:00:00,26.92,-5.94,129.37,31.65,62.6,-324.0,11.45,2.54,20.21,53.93,-24.68,15.94
2013-11-28 18:00:00,27.01,-5.94,122.03,36.16,63.99,-320.7,11.14,0.0,20.16,53.93,-25.12,17.33
2013-11-28 21:00:00,30.41,-5.94,98.25,26.61,18.1,-225.8,5.58,0.0,19.7,53.93,-38.84,18.0
2013-11-29 00:00:00,31.9,-5.94,86.39,21.73,12.66,-203.18,7.12,0.0,19.72,54.33,-41.66,16.92
2013-11-29 03:00:00,32.63,-5.94,116.37,32.82,52.2,-323.9,15.18,0.0,21.68,54.77,-19.32,23.5
2013-11-29 06:00:00,32.9,-5.94,134.35,8.26,62.94,-338.12,17.77,0.02,21.69,55.12,-15.72,26.72
2013-11-29 09:00:00,35.17,-5.94,144.7,0.0,15.53,-300.22,32.44,10.76,19.17,55.12,-20.27,13.53
2013-11-29 12:00:00,34.52,-5.94,148.47,0.0,10.54,-288.3,23.63,17.41,18.43,55.12,-27.61,13.72
2013-11-29 15:00:00,34.87,-5.94,145.34,0.0,23.53,-305.73,30.56,3.88,19.65,55.12,-20.13,18.83
2013-11-29 18:00:00,35.42,-5.94,141.0,0.0,26.86,-302.33,35.59,0.0,20.27,55.12,-22.71,16.71
2013-11-29 21:00:00,33.64,-5.94,138.23,0.0,2.95,-214.66,19.15,0.0,14.19,55.12,-56.97,14.28
2013-11-30 00:00:00,33.04,-5.94,136.46,0.0,2.34,-210.95,20.85,0.0,15.76,55.12,-60.39,13.7
2013-11-30 03:00:00,35.47,-5.94,136.2,0.0,29.35,-329.17,52.02,0.0,22.42,55.12,-21.1,25.63
2013-11-30 06:00:00,35.57,-5.94,136.96,0.0,29.02,-337.95,59.2,0.03,22.48,55.12,-15.18,20.68
2013-11-30 09:00:00,35.43,-5.94,142.76,0.0,9.13,-301.16,51.14,3.18,22.15,55.12,-22.1,10.28
2013-11-30 12:00:00,34.99,-5.94,146.83,0.0,6.31,-290.04,35.46,5.1,21.39,55.12,-19.57,10.33
2013-11-30 15:00:00,32.58,-5.94,143.95,0.0,16.25,-311.31,43.73,1.09,22.57,55.12,-13.83,15.78
2013-11-30 18:00:00,32.73,-5.94,140.36,0.0,17.07,-312.34,47.3,0.0,22.57,55.12,-13.99,17.1
2013-11-30 21:00:00,31.03,-5.94,136.42,0.0,1.1,-222.61,12.3,0.0,15.86,55.12,-36.39,13.1
2013-12-01 00:00:00,30.53,-5.94,132.05,0.0,0.79,-199.83,9.82,0.0,17.05,55.12,-54.47,14.86
2013-12-01 03:00:00,32.99,-5.94,134.34,0.0,17.69,-309.89,47.78,0.0,20.72,55.12,-18.5,25.67
2013-12-01 06:00:00,32.29,-5.94,135.24,0.0,20.27,-318.59,53.63,0.0,20.52,54.9,-16.29,23.95
2013-12-01 09:00:00,28.13,-5.94,142.8,0.0,3.96,-284.1,44.58,9.22,18.57,52.33,-23.65,14.11
2013-12-01 12:00:00,27.68,-5.94,150.12,0.0,1.4,-273.51,40.39,16.31,17.02,52.1,-39.35,13.77
2013-12-01 15:00:00,27.27,-5.94,145.3,0.0,13.01,-293.26,40.42,4.0,19.86,52.86,-24.97,21.44
2013-12-01 18:00:00,27.82,-5.94,139.54,0.0,13.83,-294.65,44.5,0.0,19.96,52.96,-22.39,24.36
2013-12-01 21:00:00,26.44,-5.94,136.19,0.0,0.95,-210.33,21.53,0.0,18.74,53.51,-56.44,15.33
2013-12-02 00:00:00,26.29,-5.94,135.66,0.0,0.16,-199.16,19.37,0.0,19.7,54.37,-63.59,13.12
2013-12-02 03:00:00,28.03,-5.94,135.87,0.0,14.8,-315.9,46.61,0.0,21.6,55.02,-13.54,33.44
2013-12-02 06:00:00,28.12,-5.94,135.42,0.0,21.72,-331.62,50.92,0.0,22.08,55.12,-11.17,35.34
2013-12-02 09:00:00,30.74,-5.94,142.6,0.0,7.44,-294.34,40.08,7.14,21.59,55.12,-15.57,11.12
2013-12-02 12:00:00,30.17,-5.94,147.6,0.0,5.19,-282.3,28.52,13.28,21.97,55.12,-23.82,10.2
2013-12-02 15:00:00,31.26,-5.94,133.54,29.55,18.32,-298.96,8.38,3.22,22.57,55.12,-11.85,14.76
2013-12-02 18:00:00,31.81,-5.94,107.98,52.58,21.07,-296.38,8.7,0.0,22.57,55.12,-12.23,14.7
2013-12-02 21:00:00,31.5,-5.94,70.68,36.52,6.99,-210.64,1.74,0.0,22.57,55.07,-20.78,12.27
2013-12-03 00:00:00,30.94,-5.94,77.06,45.98,7.01,-222.6,0.7,0.0,22.57,55.07,-25.47,14.67
2013-12-03 03:00:00,32.42,-5.94,126.22,60.16,47.6,-357.66,5.21,0.0,22.57,55.07,-15.91,30.23
2013-12-03 06:00:00,33.16,-5.94,128.78,56.53,62.35,-374.87,8.15,0.0,22.56,55.0,-13.43,27.7
2013-12-03 09:00:00,33.42,-5.94,138.99,0.0,47.74,-332.09,18.15,11.32,22.28,55.0,-18.93,30.05
2013-12-03 12:00:00,33.16,-5.94,145.8,0.0,48.6,-318.42,16.13,18.0,22.24,55.0,-27.92,13.34
2013-12-03 15:00:00,32.85,-5.94,138.12,46.83,34.36,-337.8,16.54,4.4,22.4,55.07,-19.08,12.24
2013-12-03 18:00:00,32.95,-5.94,129.17,49.97,38.09,-334.59,14.3,0.0,22.42,55.12,-17.43,15.93
2013-12-03 21:00:00,31.78,-5.94,98.87,34.65,8.13,-235.36,5.5,0.0,22.0,55.12,-28.27,13.5
2013-12-04 00:00:00,31.34,-5.94,97.99,22.38,8.43,-218.43,5.62,0.0,21.94,55.12,-32.76,14.29
2013-12-04 03:00:00,32.99,-5.94,124.67,40.6,53.2,-350.18,16.98,0.0,22.47,55.12,-15.76,25.83
2013-12-04 06:00:00,33.28,-5.94,132.14,3.26,94.16,-366.97,21.95,0.06,22.56,55.12,-13.17,23.54
2013-12-04 09:00:00,33.93,-5.94,141.56,0.0,30.2,-325.34,43.75,11.79,21.14,55.12,-17.8,11.58
2013-12-04 12:00:00,33.04,-5.94,147.85,0.0,22.54,-312.14,36.58,18.69,20.93,55.12,-28.0,11.31
2013-12-04 15:00:00,33.04,-5.94,143.92,0.0,39.1,-331.15,41.77,4.44,22.09,55.07,-15.9,13.54
2013-12-04 18:00:00,33.68,-5.94,137.91,0.0,47.72,-327.76,36.96,0.0,21.98,55.05,-15.81,16.21
2013-12-04 21:00:00,31.71,-5.94,134.93,0.0,5.07,-230.86,10.92,0.0,20.7,55.03,-35.4,13.84
2013-12-05 00:00:00,31.82,-5.94,133.44,0.0,3.98,-208.74,10.72,0.0,20.54,55.01,-54.59,13.75
2013-12-05 03:00:00,34.14,-5.94,132.7,0.0,44.04,-332.96,41.79,0.0,21.03,54.75,-16.63,27.06
2013-12-05 06:00:00,34.11,-5.94,134.17,0.0,48.39,-349.28,56.32,0.06,21.27,54.77,-13.77,19.88
2013-12-05 09:00:00,35.85,-5.94,143.46,0.0,8.65,-309.9,58.72,9.88,13.23,53.41,-18.05,10.69
2013-12-05 12:00:00,35.16,-5.94,149.37,0.0,5.61,-297.35,44.18,17.54,16.97,53.8,-30.09,10.74
2013-12-05 15:00:00,35.44,-5.94,146.41,0.0,13.83,-315.25,54.55,4.41,18.74,54.11,-18.02,11.72
2013-12-05 18:00:00,35.18,-5.94,140.71,0.0,14.61,-312.19,59.98,0.0,18.32,54.12,-17.87,13.07
2013-12-05 21:00:00,32.94,-5.94,137.45,0.0,0.4,-220.76,21.19,0.0,10.51,53.61,-42.47,13.06
2013-12-06 00:00:00,33.01,-5.94,135.8,0.0,0.24,-212.96,32.29,0.0,11.0,54.05,-59.89,12.39
2013-12-06 03:00:00,36.54,-5.94,134.55,0.0,18.9,-340.03,77.21,0.0,20.46,55.03,-17.43,20.69
2013-12-06 06:00:00,36.64,-5.94,134.59,0.0,24.07,-357.61,80.26,0.05,21.04,54.93,-11.47,23.45
2013-12-06 09:00:00,35.1,-5.94,141.39,0.0,5.67,-317.07,71.54,6.94,14.54,54.72,-17.68,10.79
2013-12-06 12:00:00,34.97,-5.94,145.55,0.0,2.61,-304.02,61.39,12.75,15.49,54.69,-26.84,9.32
2013-12-06 15:00:00,31.99,-5.94,142.03,0.0,10.22,-322.26,64.82,3.41,19.15,54.9,-13.68,15.35
2013-12-06 18:00:00,33.98,-5.94,137.46,0.0,9.45,-319.47,63.96,0.0,19.16,54.76,-14.26,20.89
2013-12-06 21:00:00,30.73,-5.94,135.22,0.0,0.14,-226.75,20.79,0.0,14.68,55.0,-36.92,13.04
2013-12-07 00:00:00,31.47,-5.94,133.47,0.0,0.12,-219.38,28.61,0.0,14.98,55.02,-50.77,12.4
2013-12-07 03:00:00,35.85,-5.94,133.32,0.0,18.92,-344.26,65.52,0.0,21.35,55.08,-15.14,35.3
2013-12-07 06:00:00,35.66,-5.94,133.84,0.0,22.0,-352.14,70.37,0.04,21.59,55.08,-13.01,32.5
2013-12-07 09:00:00,35.2,-5.94,140.92,0.0,7.02,-313.62,55.16,9.7,19.7,55.08,-15.58,12.35
2013-12-07 12:00:00,34.63,-5.94,146.34,0.0,4.29,-302.15,45.03,16.95,19.31,55.06,-24.93,11.41
2013-12-07 15:00:00,33.15,-5.94,143.28,0.0,14.83,-324.65,56.64,4.37,22.26,55.08,-14.94,15.93
2013-12-07 18:00:00,33.74,-5.94,138.02,0.0,29.96,-325.48,46.02,0.0,22.3,55.08,-14.83,21.12
2013-12-07 21:00:00,32.24,-5.94,133.76,0.0,6.32,-230.75,17.68,0.0,13.89,55.08,-37.07,14.78
2013-12-08 00:00:00,32.88,-5.94,129.88,0.0,7.31,-213.21,22.7,0.0,13.17,55.08,-59.6,17.72
2013-12-08 03:00:00,35.67,-5.94,130.49,0.0,50.04,-334.02,36.51,0.0,20.57,55.12,-24.08,35.64
2013-12-08 06:00:00,34.83,-5.94,132.72,0.0,46.78,-339.91,51.41,0.04,18.69,55.12,-21.3,27.55
2013-12-08 09:00:00,35.41,-5.94,142.14,0.0,15.29,-303.06,48.47,8.75,14.01,54.86,-27.27,17.33
2013-12-08 12:00:00,34.86,-5.94,149.52,0.0,10.3,-292.41,39.61,16.27,13.73,54.26,-37.1,16.89
2013-12-08 15:00:00,33.19,-5.94,146.24,0.0,43.4,-314.27,29.51,4.27,15.75,53.9,-28.79,22.71
2013-12-08 18:00:00,33.35,-5.94,140.38,0.0,50.62,-314.21,31.16,0.0,15.15,53.91,-27.15,22.73
2013-12-08 21:00:00,32.41,-5.94,137.17,0.0,12.78,-221.76,14.91,0.0,11.69,51.55,-52.96,20.14
2013-12-09 00:00:00,31.9,-5.94,132.38,0.0,13.1,-198.98,13.96,0.0,11.41,51.89,-71.15,21.41
2013-12-09 03:00:00,33.66,-5.94,133.52,0.0,61.73,-316.21,30.51,0.0,14.37,52.31,-33.09,29.12
2013-12-09 06:00:00,34.13,-5.94,135.65,0.0,66.43,-329.2,28.38,0.01,14.77,54.01,-25.44,27.2
2013-12-09 09:00:00,35.07,-5.94,142.02,0.0,35.93,-292.49,21.84,7.14,12.44,54.71,-29.3,18.57
2013-12-09 12:00:00,34.55,-5.94,148.25,0.0,28.02,-281.07,14.48,12.9,12.54,54.86,-37.0,18.4
2013-12-09 15:00:00,33.3,-5.94,134.57,0.0,56.24,-297.96,3.25,3.02,21.18,55.12,-26.46,23.66
2013-12-09 18:00:00,33.22,-5.94,127.4,0.0,62.43,-294.1,3.05,0.0,21.9,55.12,-26.76,23.67
2013-12-09 21:00:00,31.94,-5.94,109.52,0.0,21.06,-208.43,1.34,0.0,20.94,55.12,-47.23,21.68
2013-12-10 00:00:00,31.31,-5.94,109.75,0.0,17.23,-206.2,1.33,0.0,21.49,55.12,-46.27,22.15
2013-12-10 03:00:00,33.14,-5.94,127.67,0.0,71.7,-328.34,6.36,0.0,22.57,55.12,-24.83,42.54
2013-12-10 06:00:00,33.75,-5.94,129.18,0.0,80.51,-343.55,12.46,0.0,22.05,55.12,-22.57,38.98
2013-12-10 09:00:00,34.54,-5.94,140.88,0.0,40.28,-304.87,19.2,9.23,17.62,55.12,-28.01,21.95
2013-12-10 12:00:00,33.61,-5.94,149.91,0.0,28.95,-292.6,16.12,16.56,16.24,55.12,-36.93,18.95
2013-12-10 15:00:00,33.73,-5.94,141.41,0.0,53.18,-310.11,11.6,4.24,21.89,55.12,-26.93,21.8
2013-12-10 18:00:00,33.82,-5.94,133.83,0.0,58.77,-306.72,14.09,0.0,21.9,55.12,-26.41,21.54
2013-12-10 21:00:00,32.42,-5.94,121.23,0.0,13.29,-217.22,6.05,0.0,21.56,55.12,-46.4,19.89
2013-12-11 00:00:00,31.31,-5.94,120.14,0.0,12.86,-216.23,4.54,0.0,22.31,55.12,-43.63,19.51
2013-12-11 03:00:00,33.52,-5.94,131.19,0.0,79.78,-345.93,9.0,0.0,22.57,55.12,-20.87,41.55
