snapshot,AC,BEV charger,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,V2G,agriculture electricity,battery charger,battery discharger,electricity,home battery charger,home battery discharger,hydro,industry electricity,offwind-ac,offwind-dc,onwind,residential rural ground heat pump,residential rural resistive heater,residential urban decentral air heat pump,residential urban decentral resistive heater,ror,services rural ground heat pump,services rural resistive heater,services urban decentral air heat pump,services urban decentral resistive heater,solar,solar rooftop,urban central air heat pump,urban central gas CHP,urban central resistive heater,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-06-18 15:00:00,-0.0,-53.24,-0.0,-222.91,0.0,0.0,-1.31,0.76,-5.12,-13.26,2.89,-228.16,-0.01,0.01,20.98,-194.35,1.99,38.51,125.94,-4.79,0.0,-5.59,0.0,26.09,-7.75,0.0,-1.9,0.0,466.93,55.67,-1.39,0.0,0.0,0.0,0.0
2013-06-18 18:00:00,0.0,-4.74,-0.0,-36.31,1.76,2.74,30.72,49.97,-5.12,-0.02,100.26,-213.43,-0.01,0.02,46.23,-194.35,1.33,29.68,157.84,-4.74,0.0,-5.86,0.0,26.08,-7.71,0.0,-1.97,0.0,13.18,1.07,-1.29,14.7,0.0,0.0,0.0
2013-06-18 21:00:00,0.0,-9.37,-0.0,-46.52,1.76,2.74,12.3,17.81,-5.12,-0.03,89.63,-181.69,-0.01,0.01,41.9,-194.35,2.09,25.8,222.04,-4.53,0.0,-6.12,0.0,26.1,-7.69,0.0,-2.11,0.0,0.0,0.0,-0.81,16.16,0.0,0.0,0.0
2013-06-19 00:00:00,-0.0,-12.92,0.0,-39.98,2.15,2.74,13.14,20.91,-5.12,-0.59,81.47,-160.87,-0.01,0.01,42.93,-194.35,1.92,22.48,210.96,-4.53,0.0,-6.38,0.0,26.11,-7.72,0.0,-2.25,0.0,0.0,0.0,-0.27,10.17,0.0,0.0,0.0
2013-06-19 03:00:00,-0.0,-14.87,0.0,-57.45,1.76,2.74,15.22,17.65,-5.12,-0.59,72.05,-185.09,-0.01,0.02,45.73,-194.35,2.62,18.65,216.97,-4.78,0.0,-6.67,0.0,26.11,-7.8,0.0,-2.35,0.0,47.68,5.99,-0.47,6.37,0.0,0.0,0.0
2013-06-19 06:00:00,-0.0,-83.57,0.0,-434.72,0.0,0.0,-24.44,1.93,-5.12,-43.13,0.53,-236.15,-0.02,0.01,15.51,-194.35,4.55,16.73,192.5,-4.77,-0.37,-6.24,-0.34,25.37,-7.79,-0.35,-2.21,-0.29,705.91,85.88,-3.86,0.0,-1.19,0.0,0.0
2013-06-19 09:00:00,-0.0,-373.37,-0.0,-578.29,0.0,0.0,-31.91,0.56,-5.12,-151.84,0.91,-246.15,-0.02,0.01,9.94,-194.35,6.33,20.7,187.2,-4.68,-0.38,-5.71,-0.34,25.03,-7.72,-0.36,-1.99,-0.28,1203.43,152.91,-3.37,0.0,-1.14,0.0,0.0
2013-06-19 12:00:00,0.0,-307.76,0.0,-593.89,0.0,0.0,-30.69,0.54,-5.12,-144.14,0.97,-238.68,-0.02,0.01,10.03,-194.35,4.31,19.41,220.94,-4.69,-0.35,-5.53,-0.32,25.09,-7.71,-0.34,-1.92,-0.26,1127.39,132.08,-4.11,0.0,-0.89,0.0,0.0
2013-06-19 15:00:00,-0.0,-79.49,0.0,-321.32,0.0,0.0,-1.64,1.85,-5.12,-13.61,2.72,-228.85,-0.01,0.02,15.85,-194.35,4.44,23.03,253.1,-4.75,0.0,-5.63,0.0,25.78,-7.71,0.0,-1.92,0.0,483.85,54.8,-1.04,0.0,0.0,0.0,0.0
2013-06-19 18:00:00,0.0,-21.63,0.0,-64.89,0.0,0.0,12.68,13.55,-5.12,-0.03,81.65,-213.78,-0.01,0.02,24.49,-194.35,9.2,32.14,306.1,-4.71,0.0,-5.91,0.0,25.78,-7.68,0.0,-1.99,0.0,14.45,1.29,-1.24,0.0,0.0,0.0,0.0
2013-06-19 21:00:00,-0.0,-24.71,-0.0,-52.25,0.0,0.0,14.32,12.27,-5.12,-0.03,81.49,-182.37,-0.01,0.01,21.97,-194.35,12.3,41.08,270.88,-4.5,0.0,-6.15,0.0,25.77,-7.66,0.0,-2.12,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,0.0
2013-06-20 00:00:00,-0.0,-20.53,-0.0,-45.34,0.0,0.0,12.3,7.02,-5.12,-1.52,82.07,-161.0,-0.01,0.02,23.03,-194.35,10.46,48.86,239.86,-4.53,0.0,-6.48,0.0,25.78,-7.71,0.0,-2.29,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2013-06-20 03:00:00,-0.0,-16.97,-0.0,-74.35,0.0,0.0,18.26,5.59,-5.12,-0.74,91.76,-185.08,-0.01,0.02,26.71,-194.35,8.64,56.46,217.17,-4.82,0.0,-6.86,0.0,25.81,-7.8,0.0,-2.42,0.0,42.82,5.96,-0.67,0.0,0.0,0.0,0.0
2013-06-20 06:00:00,-0.0,-80.56,-0.0,-392.86,0.0,0.0,-13.15,3.46,-5.12,-41.58,0.34,-236.3,-0.02,0.01,9.74,-194.35,6.05,52.4,165.19,-4.8,-0.28,-6.47,-0.26,25.63,-7.78,-0.27,-2.29,-0.22,650.22,80.05,-3.68,0.0,-3.1,0.0,0.0
2013-06-20 09:00:00,0.0,-349.92,-0.0,-556.2,0.0,0.0,-23.94,0.41,-5.12,-141.72,0.16,-245.86,-0.02,0.01,10.53,-194.35,4.53,42.89,176.05,-4.72,-0.29,-5.98,-0.26,25.32,-7.71,-0.27,-2.09,-0.21,1143.3,142.1,-3.14,0.0,-3.5,0.0,0.0
2013-06-20 12:00:00,0.0,-278.79,-0.0,-564.51,0.0,0.0,-20.0,0.41,-5.12,-133.79,0.31,-238.99,-0.02,0.01,10.57,-194.35,4.03,39.36,193.89,-4.72,-0.28,-5.85,-0.25,25.56,-7.7,-0.27,-2.03,-0.21,1062.02,128.25,-4.53,0.0,-3.02,0.0,0.0
2013-06-20 15:00:00,0.0,-56.32,0.0,-315.15,0.0,0.0,-2.29,0.78,-5.12,-8.75,3.45,-229.24,-0.01,0.01,17.23,-194.35,3.48,47.36,202.13,-4.78,0.0,-5.94,0.0,25.76,-7.7,0.0,-2.02,0.0,477.37,55.07,-0.96,0.0,0.0,0.0,0.0
2013-06-20 18:00:00,0.0,-7.99,-0.0,-92.29,0.0,0.0,18.69,28.59,-5.12,-0.2,96.89,-212.92,-0.01,0.02,36.91,-194.35,2.08,49.27,259.45,-4.75,0.0,-6.22,0.0,25.82,-7.67,0.0,-2.1,0.0,15.6,1.44,-1.14,0.0,0.0,0.0,0.0
2013-06-20 21:00:00,-0.0,-12.22,0.0,-67.67,0.0,0.0,6.28,14.15,-5.12,-0.03,89.44,-181.52,-0.01,0.01,32.02,-194.35,2.66,28.94,282.91,-4.52,0.0,-6.38,0.0,25.9,-7.64,0.0,-2.21,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0
2013-06-21 00:00:00,0.0,-9.54,0.0,-58.13,0.0,0.0,9.74,9.61,-5.12,-0.03,71.99,-160.54,-0.01,0.02,29.3,-194.35,5.51,27.79,269.22,-4.5,0.0,-6.5,0.0,25.91,-7.66,0.0,-2.27,0.0,0.0,0.0,-0.43,0.0,0.0,0.0,0.0
2013-06-21 03:00:00,-0.0,-21.7,-0.0,-76.34,0.0,0.0,5.39,4.01,-5.12,-0.31,52.36,-182.74,-0.01,0.02,21.52,-194.35,8.62,37.03,296.96,-4.76,0.0,-6.82,0.0,25.84,-7.74,0.0,-2.38,0.0,45.26,5.82,-0.55,0.0,0.0,0.0,0.0
2013-06-21 06:00:00,-0.0,-112.96,0.0,-529.01,0.0,0.0,-25.4,6.81,-5.12,-40.26,1.03,-231.03,-0.02,0.01,7.69,-194.35,12.48,42.17,337.05,-4.78,-0.28,-6.52,-0.28,25.53,-7.75,-0.28,-2.31,-0.24,653.96,81.52,-4.67,0.0,-2.98,0.0,0.0
2013-06-21 09:00:00,-0.0,-320.21,-0.0,-732.48,0.0,0.0,-34.81,1.03,-5.12,-154.24,0.32,-237.89,-0.02,0.01,4.89,-194.35,20.63,67.79,320.41,-4.69,-0.29,-6.1,-0.28,24.96,-7.69,-0.28,-2.13,-0.24,1127.03,142.13,-5.37,0.0,-3.02,0.0,0.0
2013-06-21 12:00:00,-0.0,-300.73,-0.0,-820.56,0.0,0.0,-28.6,0.59,-5.12,-147.25,0.77,-226.77,-0.02,0.01,5.31,-194.35,26.73,87.48,426.22,-4.69,-0.28,-5.91,-0.27,25.16,-7.68,-0.27,-2.06,-0.23,1052.61,128.46,-5.78,0.0,-2.75,0.0,0.0
2013-06-21 15:00:00,0.0,-82.32,-0.0,-695.86,0.0,0.0,-3.37,2.11,-5.12,-4.45,2.76,-216.6,-0.01,0.02,5.27,-194.35,27.24,101.55,531.76,-4.73,-0.01,-5.97,-0.01,25.24,-7.65,-0.01,-2.03,-0.01,471.3,56.35,-1.07,0.0,-0.01,0.0,0.0
2013-06-21 18:00:00,0.0,-6.76,0.0,-437.6,0.0,0.0,14.65,28.67,-5.12,-0.03,95.79,-202.18,-0.01,0.02,11.17,-194.35,29.35,104.38,540.37,-4.69,0.0,-6.21,0.0,25.17,-7.62,0.0,-2.09,0.0,16.65,1.63,-1.16,0.0,0.0,0.0,0.0
2013-06-21 21:00:00,-0.0,-14.56,0.0,-532.56,0.0,0.0,11.44,22.52,-5.12,-0.03,90.01,-176.2,-0.01,0.02,10.7,-194.35,30.65,107.84,645.92,-4.48,0.0,-6.38,0.0,25.14,-7.6,0.0,-2.2,0.0,0.0,0.0,-0.73,0.0,0.0,0.0,0.0
2013-06-22 00:00:00,-0.0,-26.61,-0.0,-618.41,0.0,0.0,9.21,21.51,-5.12,-0.03,77.24,-150.87,-0.01,0.02,9.91,-194.35,30.47,115.9,728.24,-4.56,0.0,-6.91,0.0,25.14,-7.7,0.0,-2.52,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0
2013-06-22 03:00:00,0.0,-56.72,0.0,-682.22,0.0,0.0,10.06,12.71,-5.12,-0.02,65.6,-152.65,-0.01,0.02,9.65,-194.35,29.45,129.69,781.8,-4.92,0.0,-7.55,0.0,25.15,-7.77,0.0,-2.68,0.0,44.35,6.22,-0.69,0.0,0.0,0.0,0.0
2013-06-22 06:00:00,0.0,-148.08,0.0,-1089.82,0.0,0.0,-24.1,22.89,-5.12,-58.06,0.85,-189.4,-0.02,0.01,2.03,-194.35,24.49,118.05,799.51,-5.0,-0.72,-7.25,-0.78,24.42,-7.79,-0.75,-2.59,-0.67,669.18,83.26,-7.95,0.0,-2.25,0.0,0.0
2013-06-22 09:00:00,-0.0,-337.62,-0.0,-1151.05,0.0,0.0,-36.28,6.87,-5.12,-157.96,0.7,-201.6,-0.03,0.01,2.05,-194.35,21.48,115.21,695.95,-4.89,-0.89,-6.71,-0.96,24.12,-7.72,-0.92,-2.37,-0.82,1116.53,139.77,-11.04,0.0,-2.39,0.0,0.0
2013-06-22 12:00:00,0.0,-281.03,0.0,-1133.05,0.0,0.0,-37.13,3.48,-5.12,-135.78,0.76,-190.0,-0.02,0.01,2.48,-194.35,20.54,116.33,704.98,-4.88,-0.88,-6.55,-0.93,23.95,-7.71,-0.91,-2.31,-0.81,1017.33,124.05,-10.36,0.0,-2.11,0.0,0.0
2013-06-22 15:00:00,0.0,-89.82,0.0,-966.78,0.0,0.0,-14.1,7.74,-5.12,-7.0,3.45,-188.21,-0.02,0.02,2.01,-194.35,21.87,121.52,773.33,-4.96,-0.45,-6.7,-0.51,24.48,-7.73,-0.48,-2.32,-0.45,483.75,56.03,-4.64,0.0,-0.56,0.0,0.0
2013-06-22 18:00:00,0.0,-23.87,0.0,-732.7,0.0,0.0,9.25,58.52,-5.12,-0.59,88.5,-182.73,-0.01,0.02,7.68,-194.35,23.58,130.86,809.17,-4.93,-0.3,-6.96,-0.38,24.55,-7.7,-0.33,-2.37,-0.34,13.08,1.41,-3.51,0.0,-0.39,0.0,0.0
2013-06-22 21:00:00,0.0,-22.48,-0.0,-739.81,0.0,0.0,8.18,35.38,-5.12,-0.95,92.14,-162.42,-0.01,0.02,7.55,-194.35,26.15,128.87,828.27,-4.64,-0.3,-6.85,-0.38,24.51,-7.66,-0.33,-2.43,-0.34,0.0,0.0,-2.61,0.0,-0.38,0.0,0.0
2013-06-23 00:00:00,0.0,-22.17,0.0,-745.44,0.0,0.0,3.88,35.78,-5.12,-0.69,81.69,-137.95,-0.01,0.02,7.13,-194.35,24.62,125.09,831.01,-4.86,-0.3,-7.54,-0.38,24.45,-7.9,-0.33,-3.02,-0.36,0.0,0.0,-2.86,0.0,-0.39,0.0,0.0
2013-06-23 03:00:00,-0.0,-27.35,0.0,-752.4,0.0,0.0,2.75,27.85,-5.12,-0.71,64.19,-133.62,-0.01,0.02,8.01,-194.35,22.96,119.58,828.91,-5.44,-0.31,-8.72,-0.4,24.4,-8.02,-0.33,-3.27,-0.37,40.75,5.47,-4.05,0.0,-0.43,0.0,0.0
2013-06-23 06:00:00,0.0,-110.38,0.0,-1082.99,0.0,0.0,-24.57,40.33,-5.12,-60.93,0.87,-162.51,-0.02,0.01,2.76,-194.35,20.19,112.59,789.56,-5.45,-0.61,-8.36,-0.71,23.94,-7.98,-0.64,-3.07,-0.64,612.2,76.24,-8.07,0.0,-2.28,0.0,0.0
2013-06-23 09:00:00,0.0,-311.38,0.0,-1147.14,0.0,0.0,-38.51,1.12,-5.12,-153.06,0.55,-181.63,-0.02,0.01,2.9,-194.35,19.22,109.41,739.47,-5.28,-0.7,-7.74,-0.77,23.68,-7.86,-0.73,-2.78,-0.69,1043.63,130.12,-9.91,0.0,-2.44,0.0,0.0
2013-06-23 12:00:00,-0.0,-295.64,0.0,-1158.37,0.0,0.0,-33.32,1.11,-5.12,-128.47,0.55,-173.1,-0.02,0.01,3.22,-194.35,19.57,104.89,769.23,-5.27,-0.69,-7.56,-0.76,23.54,-7.85,-0.73,-2.7,-0.68,985.52,119.37,-10.14,0.0,-2.25,0.0,0.0
2013-06-23 15:00:00,0.0,-144.59,0.0,-1020.04,0.0,0.0,-12.21,2.35,-5.12,-9.68,2.19,-175.77,-0.02,0.01,6.83,-194.35,20.72,112.05,890.32,-5.39,-0.48,-7.85,-0.56,23.87,-7.88,-0.51,-2.76,-0.51,482.58,55.86,-8.06,0.0,-1.0,0.0,0.0
2013-06-23 18:00:00,0.0,-41.98,-0.0,-740.33,0.0,0.0,2.81,23.92,-5.12,-0.03,71.93,-179.17,-0.01,0.02,23.94,-194.35,23.69,116.85,883.9,-5.3,-0.16,-8.1,-0.18,24.19,-7.82,-0.15,-2.79,-0.16,17.6,1.88,-4.88,0.0,-0.18,0.0,0.01
2013-06-23 21:00:00,0.0,-15.32,-0.0,-641.95,0.0,0.0,4.65,9.8,-5.12,-0.03,78.2,-159.88,-0.01,0.02,21.45,-194.35,24.08,117.27,762.01,-4.82,0.0,-7.62,0.0,24.4,-7.74,0.0,-2.8,0.0,0.0,0.0,-2.24,0.0,-0.0,0.0,0.01
2013-06-24 00:00:00,-0.0,-13.56,0.0,-584.48,0.0,0.0,2.83,6.42,-5.12,-0.55,73.52,-141.47,-0.01,0.01,22.8,-194.35,22.19,110.09,709.48,-5.62,0.0,-9.31,0.0,24.52,-8.31,0.0,-3.98,0.0,0.0,0.0,-4.65,0.0,-0.45,0.0,0.01
2013-06-24 03:00:00,0.0,-16.61,-0.0,-469.18,0.0,0.0,2.77,5.7,-5.12,-0.05,61.35,-167.36,-0.01,0.01,25.28,-194.35,17.93,103.11,607.77,-6.95,0.0,-11.95,-0.01,24.58,-8.71,0.0,-4.82,-0.0,38.06,5.09,-6.63,0.0,-0.4,0.0,0.51
2013-06-24 06:00:00,0.0,-98.06,-0.0,-733.05,0.0,0.0,-4.38,11.77,-5.12,-37.33,5.63,-217.45,-0.02,0.01,14.97,-194.35,15.3,96.81,505.55,-6.8,-0.03,-11.31,-0.03,24.55,-8.58,-0.04,-4.42,-0.03,586.51,68.58,-7.28,0.0,-1.4,0.0,0.0
2013-06-24 09:00:00,0.0,-175.36,0.0,-684.76,0.0,0.0,-9.04,0.06,-5.12,-121.02,0.11,-227.95,-0.02,0.01,15.31,-194.35,9.53,80.35,376.83,-6.53,-0.04,-10.36,-0.03,24.49,-8.39,-0.04,-3.91,-0.03,853.11,96.58,-7.6,0.0,-1.84,0.0,0.0
2013-06-24 12:00:00,-0.0,-263.01,-0.0,-676.05,0.0,0.0,-16.14,0.06,-5.12,-121.91,0.09,-221.47,-0.02,0.01,12.5,-194.35,10.11,76.56,376.39,-6.52,-0.03,-10.13,-0.03,24.38,-8.34,-0.04,-3.73,-0.03,930.38,106.07,-7.8,0.0,-1.83,0.0,0.0
2013-06-24 15:00:00,0.0,-92.12,0.0,-505.8,0.0,0.0,-7.14,0.24,-5.12,-6.74,1.67,-213.52,-0.02,0.01,16.67,-194.35,8.23,75.88,438.02,-6.79,-0.03,-10.66,-0.02,24.38,-8.34,-0.03,-3.75,-0.02,450.65,49.32,-8.61,0.0,-2.03,0.0,0.02
2013-06-24 18:00:00,0.0,-13.72,0.0,-130.05,0.0,0.0,7.74,13.26,-5.12,-0.52,66.99,-200.27,-0.01,0.02,31.74,-194.35,4.28,58.19,353.71,-6.6,0.0,-10.7,0.0,24.38,-8.19,0.0,-3.61,0.0,17.92,1.68,-6.73,0.0,-0.77,0.0,0.74
2013-06-24 21:00:00,0.0,-10.27,0.0,-125.44,0.0,0.13,12.12,11.89,-5.12,-0.1,90.19,-172.88,-0.01,0.01,34.68,-194.35,3.68,45.29,315.57,-5.56,0.0,-9.26,0.0,24.39,-8.09,0.0,-3.61,0.0,0.0,0.0,-3.26,0.15,-0.35,0.0,0.21
2013-06-25 00:00:00,0.0,-22.68,-0.0,-123.16,0.0,1.07,12.5,11.9,-5.12,-0.09,87.21,-154.04,-0.01,0.02,34.81,-194.35,4.29,44.21,311.31,-5.98,0.0,-9.85,0.0,24.39,-8.5,0.0,-4.22,0.0,0.0,0.0,-4.09,0.15,-0.36,0.0,0.62
2013-06-25 03:00:00,0.0,-24.74,0.0,-142.8,0.0,0.48,11.26,22.78,-5.12,-0.07,88.33,-176.6,-0.01,0.02,35.77,-194.35,4.63,45.45,315.71,-7.65,0.0,-12.75,-0.0,24.35,-8.98,0.0,-5.1,-0.0,29.79,4.06,-5.55,0.15,-1.14,0.0,2.1
2013-06-25 06:00:00,0.0,-87.01,0.0,-489.53,0.0,1.55,-14.15,19.48,-5.12,-53.32,0.29,-224.26,-0.02,0.01,12.94,-194.35,3.92,40.69,302.33,-7.42,-0.09,-11.72,-0.1,24.1,-8.8,-0.09,-4.56,-0.09,634.1,73.14,-9.36,0.15,-2.71,0.0,0.01
2013-06-25 09:00:00,-0.0,-337.81,-0.0,-620.2,0.0,0.0,-29.42,0.16,-5.12,-162.17,0.15,-232.73,-0.02,0.01,9.79,-194.35,4.08,42.08,293.25,-7.08,-0.1,-10.55,-0.11,23.67,-8.58,-0.11,-3.96,-0.1,1122.47,128.28,-9.56,0.0,-1.98,0.0,0.0
2013-06-25 12:00:00,0.0,-290.34,0.0,-643.45,0.0,0.0,-24.55,0.16,-5.12,-142.1,0.19,-225.31,-0.02,0.01,9.82,-194.35,6.91,46.7,360.89,-7.09,-0.1,-10.32,-0.11,23.8,-8.52,-0.11,-3.79,-0.1,1006.78,112.83,-10.72,0.0,-1.97,0.0,0.0
2013-06-25 15:00:00,-0.0,-96.05,-0.0,-516.93,0.0,0.0,-7.41,0.1,-5.12,-5.89,0.58,-217.11,-0.02,0.01,13.25,-194.35,8.26,56.21,441.96,-7.42,-0.02,-10.9,-0.02,23.89,-8.52,-0.02,-3.8,-0.02,486.44,54.14,-8.91,0.0,-2.41,0.0,0.09
2013-06-25 18:00:00,0.0,-10.26,0.0,-223.7,0.0,0.0,6.6,26.48,-5.12,-0.09,72.1,-203.04,-0.01,0.02,20.01,-194.35,8.73,60.56,428.98,-7.15,0.0,-10.9,0.0,23.8,-8.33,0.0,-3.65,0.0,22.02,2.19,-6.49,1.45,-0.84,0.0,1.02
2013-06-25 21:00:00,-0.0,-12.99,0.0,-230.72,0.0,0.0,4.0,22.16,-5.12,-0.06,87.12,-174.36,-0.01,0.01,18.31,-194.35,7.73,54.35,431.03,-5.85,0.0,-9.45,0.0,23.73,-8.23,0.0,-3.71,0.0,0.0,0.0,-4.83,1.16,-0.23,0.0,0.31
2013-06-26 00:00:00,-0.0,-25.4,0.0,-244.39,0.0,0.0,4.17,15.36,-5.12,-0.07,93.71,-153.67,-0.01,0.01,20.07,-194.35,7.3,59.56,433.42,-6.29,0.0,-10.25,0.0,23.68,-8.65,0.0,-4.41,0.0,0.0,0.0,-5.52,0.84,-0.66,0.0,0.67
2013-06-26 03:00:00,0.0,-31.93,0.0,-256.55,0.0,0.0,5.22,19.1,-5.12,-0.02,89.23,-176.24,-0.01,0.02,18.13,-194.35,7.78,64.15,437.2,-8.22,0.0,-13.46,-0.01,23.64,-9.18,0.0,-5.35,-0.01,35.69,5.04,-6.45,0.86,-1.31,0.0,2.16
2013-06-26 06:00:00,0.0,-146.95,-0.0,-614.97,0.0,0.0,-13.94,21.26,-5.12,-42.44,0.25,-223.49,-0.02,0.01,2.66,-194.35,5.24,60.69,451.13,-7.91,-0.08,-12.16,-0.08,23.53,-8.97,-0.08,-4.69,-0.07,647.02,79.59,-10.6,0.0,-5.46,0.0,0.0
2013-06-26 09:00:00,0.0,-363.93,0.0,-748.04,0.0,0.0,-31.13,0.15,-5.12,-165.21,0.07,-231.59,-0.02,0.01,2.84,-194.35,6.99,58.06,413.44,-7.53,-0.1,-10.94,-0.1,23.24,-8.73,-0.1,-4.07,-0.09,1147.78,134.41,-10.1,0.0,-5.84,0.0,0.0
2013-06-26 12:00:00,0.0,-294.82,0.0,-749.68,0.0,0.0,-29.36,0.15,-5.12,-144.19,0.07,-224.09,-0.02,0.01,2.47,-194.35,7.76,58.33,454.37,-7.55,-0.1,-10.69,-0.1,23.18,-8.66,-0.1,-3.88,-0.09,1022.68,121.53,-10.76,0.0,-7.0,0.0,0.0
2013-06-26 15:00:00,0.0,-111.03,0.0,-572.45,0.0,0.0,-5.57,0.25,-5.12,-3.41,0.7,-216.24,-0.02,0.01,3.3,-194.35,11.12,75.14,482.03,-7.94,-0.01,-11.27,-0.01,23.34,-8.66,-0.01,-3.88,-0.01,500.05,56.58,-9.94,0.0,-2.85,0.0,0.27
2013-06-26 18:00:00,-0.0,-15.42,-0.0,-224.48,0.0,0.0,1.57,7.26,-5.12,-0.03,93.16,-203.38,-0.01,0.02,18.34,-194.35,13.32,86.14,417.19,-7.58,0.0,-11.22,0.0,23.24,-8.44,0.0,-3.71,0.0,19.01,1.87,-8.99,0.0,-0.22,0.0,1.85
2013-06-26 21:00:00,0.0,-17.53,-0.0,-206.16,0.0,0.0,0.72,7.33,-5.12,-0.08,88.34,-174.91,-0.01,0.01,17.74,-194.35,14.54,93.53,386.77,-6.08,0.0,-9.56,0.0,23.19,-8.33,0.0,-3.76,0.0,0.0,0.0,-6.69,0.0,-0.07,0.0,0.5
2013-06-27 00:00:00,-0.0,-15.7,-0.0,-175.27,0.0,0.0,1.97,10.27,-5.12,-0.19,75.77,-154.93,-0.01,0.01,22.29,-194.35,15.33,93.48,338.38,-6.23,0.0,-10.34,0.0,23.12,-8.59,0.0,-4.44,-0.0,0.0,0.0,-6.46,0.0,-0.08,0.0,1.11
2013-06-27 03:00:00,0.0,-13.97,0.0,-159.66,0.0,0.0,1.38,10.33,-5.12,-0.11,82.28,-177.35,-0.01,0.02,29.21,-194.35,15.79,97.15,285.52,-8.1,0.0,-13.64,-0.01,23.03,-9.11,0.0,-5.41,-0.01,41.27,4.93,-7.13,0.0,-0.22,0.0,3.31
2013-06-27 06:00:00,0.0,-93.37,-0.0,-511.49,0.0,0.0,-2.11,18.35,-5.12,-48.09,0.08,-223.66,-0.02,0.01,11.19,-194.35,14.0,99.11,250.57,-7.8,0.0,-12.5,-0.0,22.92,-8.9,0.0,-4.81,-0.0,635.68,72.65,-9.98,0.0,-2.8,0.0,0.44
2013-06-27 09:00:00,0.0,-309.8,0.0,-659.2,0.0,0.0,-14.24,0.01,-5.12,-162.36,0.02,-231.77,-0.02,0.01,7.05,-194.35,9.75,91.05,241.5,-7.44,-0.01,-11.28,-0.01,22.75,-8.67,-0.01,-4.19,-0.01,1121.12,126.14,-8.74,0.0,-2.51,0.0,0.32
2013-06-27 12:00:00,0.0,-261.27,0.0,-682.23,0.0,0.0,-14.5,0.01,-5.12,-135.85,0.02,-224.06,-0.02,0.01,8.1,-194.35,8.96,83.96,312.37,-7.46,-0.01,-11.07,-0.01,22.58,-8.61,-0.01,-4.01,-0.01,1008.91,115.03,-9.12,0.0,-2.59,0.0,0.33
2013-06-27 15:00:00,0.0,-94.92,0.0,-479.55,0.0,0.0,-3.36,0.73,-5.12,-1.11,0.93,-217.39,-0.01,0.01,15.64,-194.35,11.39,89.61,379.63,-7.84,0.0,-11.81,-0.0,22.45,-8.6,0.0,-4.05,0.0,461.09,53.64,-8.21,0.0,-0.77,0.0,1.98
2013-06-27 18:00:00,-0.0,-15.47,0.0,-228.01,0.22,0.0,19.74,36.77,-5.12,-0.06,79.74,-204.67,-0.01,0.02,35.87,-194.35,12.08,101.91,353.34,-7.49,0.0,-11.79,0.0,22.27,-8.39,0.0,-3.88,0.0,15.98,1.99,-4.92,0.0,0.0,0.0,4.24
2013-06-27 21:00:00,-0.0,-16.66,0.0,-211.36,0.22,0.0,19.0,19.51,-5.12,-0.06,87.52,-175.85,-0.01,0.01,39.9,-194.35,10.07,94.41,337.78,-6.04,0.0,-9.87,0.0,22.07,-8.28,0.0,-3.87,0.0,0.0,0.0,-2.75,0.0,0.0,0.0,3.75
2013-06-28 00:00:00,0.0,-19.02,-0.0,-226.31,0.22,0.0,16.63,15.63,-5.12,-0.05,85.98,-156.32,-0.01,0.01,40.66,-194.35,9.3,93.01,342.81,-5.65,0.0,-9.37,0.0,21.95,-8.25,0.0,-3.86,0.0,0.0,0.0,-2.04,0.0,0.0,0.0,4.18
2013-06-28 03:00:00,-0.0,-19.14,-0.0,-247.09,0.22,0.0,18.12,10.5,-5.12,-0.02,74.71,-178.55,-0.01,0.02,40.34,-194.35,9.54,89.02,362.59,-7.04,0.0,-11.72,-0.01,21.91,-8.64,0.0,-4.53,-0.01,40.87,5.55,-2.69,0.0,0.0,0.0,5.53
2013-06-28 06:00:00,0.0,-124.63,0.0,-560.91,0.0,0.0,-3.56,8.94,-5.12,-35.21,0.09,-224.6,-0.02,0.01,6.83,-194.35,9.28,79.94,409.69,-6.79,0.0,-10.75,0.0,21.88,-8.48,0.0,-4.05,-0.0,580.25,71.29,-8.1,0.0,-1.76,0.0,0.13
2013-06-28 09:00:00,0.0,-322.55,-0.0,-758.5,0.0,0.0,-14.38,0.0,-5.12,-151.39,0.69,-230.79,-0.02,0.01,6.52,-194.35,7.56,66.93,472.85,-6.54,0.0,-9.77,0.0,21.8,-8.31,0.0,-3.58,0.0,1014.57,122.37,-7.13,0.0,-0.87,0.0,0.0
2013-06-28 12:00:00,-0.0,-253.53,0.0,-816.13,0.0,0.0,-11.87,0.0,-5.12,-135.93,0.36,-219.85,-0.02,0.01,5.61,-194.35,7.79,67.18,542.0,-6.55,0.0,-9.53,0.0,21.84,-8.26,0.0,-3.41,0.0,918.72,110.33,-8.32,0.0,-0.96,0.0,0.0
2013-06-28 15:00:00,-0.0,-64.23,0.0,-712.23,0.0,0.0,-5.19,0.21,-5.12,-5.08,1.38,-211.65,-0.02,0.01,13.97,-194.35,15.07,87.1,618.96,-6.83,0.0,-9.94,0.0,21.89,-8.26,0.0,-3.41,0.0,427.32,49.86,-7.85,0.0,-1.66,0.0,0.03
