snapshot,DAC,OCGT,SMR,agriculture machinery oil emissions,biogas to gas,co2,gas for industry CC,oil emissions,process emissions CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,solid biomass for industry CC,urban central gas CHP,urban central gas CHP CC,urban central gas boiler,urban central solid biomass CHP CC
2013-10-11 03:00:00,-0.0,0.0,0.0,2.67,-7.89,15.31,0.67,27.66,1.58,0.0,0.76,0.0,0.43,-24.05,0.0,0.0,0.0,-17.14
2013-10-11 06:00:00,-0.0,0.0,0.0,2.67,-7.89,11.01,0.67,27.66,1.58,0.0,0.37,0.0,0.17,-24.05,0.0,0.0,0.0,-12.18
2013-10-11 09:00:00,-0.0,0.0,0.0,2.67,-7.89,9.08,0.67,27.66,1.58,0.0,0.13,0.0,0.04,-24.05,0.0,0.0,0.0,-9.88
2013-10-11 12:00:00,-0.0,0.0,0.0,2.67,-7.89,9.34,0.67,27.66,1.58,0.0,0.1,0.0,0.02,-24.05,0.0,0.0,0.0,-10.09
2013-10-11 15:00:00,-0.0,0.0,0.0,2.67,-7.89,14.69,0.67,27.66,1.58,0.0,0.35,0.0,0.02,-24.05,0.0,0.0,0.0,-15.7
2013-10-11 18:00:00,-0.0,0.0,0.0,2.67,-7.89,13.85,0.67,27.66,1.58,0.0,0.21,0.0,0.01,-24.05,0.0,0.0,0.0,-14.7
2013-10-11 21:00:00,-0.0,0.0,0.0,2.67,-7.89,13.77,0.67,27.66,1.58,0.0,0.0,0.0,0.01,-24.05,0.0,0.0,0.0,-14.41
2013-10-12 00:00:00,-0.0,0.0,0.0,2.67,-7.89,15.18,0.67,27.66,1.58,0.0,0.0,0.0,0.16,-24.05,0.0,0.0,0.0,-15.98
2013-10-12 03:00:00,-0.0,0.0,0.0,2.67,-7.89,16.27,0.67,27.66,1.58,0.0,1.13,0.0,0.47,-24.05,0.0,0.0,0.0,-18.51
2013-10-12 06:00:00,-0.0,0.0,0.0,2.67,-7.89,13.35,0.67,27.66,1.58,0.0,0.42,0.0,0.12,-24.05,0.0,0.0,0.0,-14.52
2013-10-12 09:00:00,-0.0,0.0,0.0,2.67,-7.89,11.95,0.67,27.66,1.58,0.0,0.11,0.0,0.0,-24.05,0.0,0.0,0.0,-12.69
2013-10-12 12:00:00,-0.0,0.0,0.0,2.67,-7.89,10.91,0.67,27.66,1.58,0.0,0.07,0.0,0.0,-24.05,0.0,0.0,0.0,-11.62
2013-10-12 15:00:00,-0.0,0.0,0.0,2.67,-7.89,13.91,0.67,27.66,1.58,0.0,0.39,0.0,0.02,-24.05,0.0,0.0,0.0,-14.96
2013-10-12 18:00:00,-0.0,0.0,0.0,2.67,-7.89,13.9,0.67,27.66,1.58,0.0,0.22,0.0,0.01,-24.05,0.0,0.0,0.0,-14.76
2013-10-12 21:00:00,-0.0,0.0,0.0,2.67,-7.89,13.03,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-13.67
2013-10-13 00:00:00,-0.0,0.0,0.0,2.67,-7.89,13.95,0.67,27.66,1.58,0.0,0.0,0.0,0.01,-24.05,0.0,0.0,0.0,-14.6
2013-10-13 03:00:00,-0.0,0.0,0.0,2.67,-7.89,16.25,0.67,27.66,1.58,0.0,0.15,0.0,0.06,-24.05,0.0,0.0,0.0,-17.1
2013-10-13 06:00:00,-0.0,0.0,0.0,2.67,-7.89,5.74,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.38
2013-10-13 09:00:00,-0.0,0.0,0.0,2.67,-7.89,6.44,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-7.08
2013-10-13 12:00:00,-0.0,0.0,0.0,2.67,-7.89,5.15,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.78
2013-10-13 15:00:00,-0.0,0.0,0.0,2.67,-7.89,17.57,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.19,0.0,0.0,-18.39
2013-10-13 18:00:00,-0.0,0.0,0.0,2.67,-7.89,17.99,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-18.63
2013-10-13 21:00:00,-0.0,0.0,0.0,2.67,-7.89,11.24,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-11.88
2013-10-14 00:00:00,-0.0,0.0,0.0,2.67,-7.89,13.2,0.67,27.66,1.58,0.0,0.01,0.0,0.04,-24.05,0.26,0.0,0.0,-14.15
2013-10-14 03:00:00,-0.0,0.0,0.0,2.67,-7.89,17.91,0.67,27.66,1.58,0.0,0.13,0.0,0.08,-24.05,0.6,0.0,0.0,-19.35
2013-10-14 06:00:00,-0.0,0.0,0.0,2.67,-7.89,11.72,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-12.36
2013-10-14 09:00:00,-0.0,0.0,0.0,2.67,-7.89,8.95,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.58
2013-10-14 12:00:00,-0.0,0.0,0.0,2.67,-7.89,10.42,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-11.06
2013-10-14 15:00:00,-0.0,0.0,0.0,2.67,-7.89,15.16,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.37,0.0,0.0,-17.17
2013-10-14 18:00:00,-0.0,0.0,0.0,2.67,-7.89,13.93,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.65,0.0,0.0,-15.22
2013-10-14 21:00:00,-0.0,0.0,0.0,2.67,-7.89,12.13,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.09,0.0,0.0,-12.85
2013-10-15 00:00:00,-0.0,0.0,0.0,2.67,-7.89,14.81,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.38,0.0,0.0,-15.82
2013-10-15 03:00:00,-0.0,0.0,0.0,2.67,-7.89,17.32,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.75,0.0,0.0,-19.71
2013-10-15 06:00:00,-0.0,0.0,0.0,2.67,-7.89,12.05,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.16,0.0,0.0,-12.85
2013-10-15 09:00:00,-0.0,0.0,0.0,2.67,-7.89,9.71,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.15,0.0,0.0,-10.49
2013-10-15 12:00:00,-0.0,0.0,0.0,2.67,-7.89,10.27,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.4,0.0,0.0,-11.3
2013-10-15 15:00:00,-0.0,0.29,0.0,2.67,-7.89,12.7,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.74,0.0,0.0,-15.37
2013-10-15 18:00:00,-0.0,0.03,0.0,2.67,-7.89,14.92,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.54,0.0,0.0,-17.13
2013-10-15 21:00:00,-0.0,0.0,0.0,2.67,-7.89,11.48,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.63,0.0,0.0,-12.75
2013-10-16 00:00:00,-0.0,0.0,0.0,2.67,-7.89,10.94,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,1.08,0.0,0.0,-12.65
2013-10-16 03:00:00,-0.0,0.0,0.0,2.67,-7.89,14.05,0.67,27.66,1.58,0.0,0.23,0.0,0.14,-24.05,3.82,0.0,0.0,-18.88
2013-10-16 06:00:00,-0.0,0.0,0.0,2.67,-7.89,10.26,0.67,27.66,1.58,0.0,0.13,0.0,0.07,-24.05,1.22,0.0,0.0,-12.32
2013-10-16 09:00:00,-0.0,0.0,0.0,2.67,-7.89,9.55,0.67,27.66,1.58,0.0,0.08,0.0,0.03,-24.05,0.83,0.0,0.0,-11.13
2013-10-16 12:00:00,-0.0,0.0,0.0,2.67,-7.89,6.92,0.67,27.66,1.58,0.0,0.11,0.0,0.04,-24.05,1.89,0.0,0.01,-9.6
2013-10-16 15:00:00,-0.0,0.0,0.0,2.67,-7.89,9.91,0.67,27.66,1.58,0.0,0.41,0.0,0.18,-24.05,3.29,0.0,0.07,-14.49
2013-10-16 18:00:00,-0.0,0.0,0.0,2.67,-7.89,6.44,0.67,27.66,1.58,0.0,0.45,0.0,0.17,-24.05,3.19,0.0,0.05,-10.94
2013-10-16 21:00:00,-0.0,0.0,0.0,2.67,-7.89,2.92,0.67,27.66,1.58,0.0,0.33,0.0,0.18,-24.05,3.18,0.0,0.02,-7.27
2013-10-17 00:00:00,-0.0,0.0,0.0,2.67,-7.89,4.33,0.67,27.66,1.58,0.0,0.44,0.0,0.2,-24.05,2.05,0.0,0.06,-7.71
2013-10-17 03:00:00,-0.0,0.0,0.0,2.67,-7.89,6.2,0.67,27.66,1.58,0.0,0.41,0.0,0.19,-24.05,4.86,0.0,0.11,-12.42
2013-10-17 06:00:00,-0.0,0.0,0.0,2.67,-7.89,1.13,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.76
2013-10-17 09:00:00,-0.0,0.0,0.0,2.67,-7.89,0.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.18
2013-10-17 12:00:00,-0.0,0.0,0.0,2.67,-7.89,0.42,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.05
2013-10-17 15:00:00,-0.0,0.0,0.0,2.67,-7.89,3.93,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.57
2013-10-17 18:00:00,-0.0,0.0,0.0,2.67,-7.89,4.53,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-5.17
2013-10-17 21:00:00,-0.0,0.0,0.0,2.67,-7.89,2.46,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.1
2013-10-18 00:00:00,-0.0,0.0,0.0,2.67,-7.89,4.05,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.69
2013-10-18 03:00:00,-0.0,0.0,0.0,2.67,-7.89,7.38,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.02
2013-10-18 06:00:00,-0.0,0.0,0.0,2.67,-7.89,0.74,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.38
2013-10-18 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.16,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.47
2013-10-18 12:00:00,-0.0,0.0,0.0,2.67,-7.89,0.25,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.89
2013-10-18 15:00:00,-0.0,0.0,0.0,2.67,-7.89,2.89,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.52
2013-10-18 18:00:00,-0.0,0.0,0.0,2.67,-7.89,2.35,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.99
2013-10-18 21:00:00,-0.0,0.0,0.0,2.67,-7.89,1.03,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.67
2013-10-19 00:00:00,-0.0,0.0,0.0,2.67,-7.89,2.83,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-3.47
2013-10-19 03:00:00,-0.0,0.0,0.0,2.67,-7.89,6.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-6.86
2013-10-19 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.36,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.28
2013-10-19 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.58,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.06
2013-10-19 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.41
2013-10-19 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.57,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.21
2013-10-19 18:00:00,-0.0,0.0,0.0,2.67,-7.89,1.08,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.71
2013-10-19 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.29,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.93
2013-10-20 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.54,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.17
2013-10-20 03:00:00,-0.0,0.0,0.0,2.67,-7.89,1.08,0.67,27.66,1.58,0.0,0.03,0.0,0.01,-24.05,0.0,0.0,0.0,-1.75
2013-10-20 06:00:00,-0.0,0.0,0.0,2.67,-7.89,0.49,0.67,27.66,1.58,0.0,0.04,0.0,0.01,-24.05,0.0,0.0,0.0,-1.17
2013-10-20 09:00:00,-0.0,0.0,0.0,2.67,-7.89,0.31,0.67,27.66,1.58,0.0,0.01,0.0,0.0,-24.05,0.0,0.0,0.0,-0.96
2013-10-20 12:00:00,-0.0,0.0,0.0,2.67,-7.89,0.37,0.67,27.66,1.58,0.0,0.05,0.0,0.01,-24.05,0.02,0.0,0.0,-1.08
2013-10-20 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.54,0.67,27.66,1.58,0.0,0.21,0.0,0.05,-24.05,0.15,0.0,0.0,-1.59
2013-10-20 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.37,0.67,27.66,1.58,0.0,0.08,0.0,0.02,-24.05,0.18,0.0,0.0,-1.28
2013-10-20 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.34,0.67,27.66,1.58,0.0,0.0,0.0,0.02,-24.05,0.0,0.0,0.0,-0.99
2013-10-21 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.01,0.67,27.66,1.58,0.0,0.13,0.0,0.12,-24.05,0.09,0.0,0.0,-0.99
2013-10-21 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.02,0.67,27.66,1.58,0.0,0.36,0.0,0.17,-24.05,0.19,0.0,0.0,-1.34
2013-10-21 06:00:00,-0.0,0.0,0.0,2.67,-7.89,0.08,0.67,27.66,1.58,0.0,0.2,0.0,0.1,-24.05,0.0,0.0,0.01,-1.03
2013-10-21 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.1,0.67,27.66,1.58,0.0,0.14,0.0,0.06,-24.05,0.0,0.0,0.07,-0.81
2013-10-21 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.1,0.67,27.66,1.58,0.0,0.16,0.0,0.06,-24.05,0.0,0.0,0.08,-0.82
2013-10-21 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.27,0.67,27.66,1.58,0.0,0.22,0.0,0.06,-24.05,0.0,0.0,0.22,-1.4
2013-10-21 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.45,0.67,27.66,1.58,0.0,0.11,0.0,0.02,-24.05,0.05,0.0,0.02,-1.29
2013-10-21 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.31,0.67,27.66,1.58,0.0,0.01,0.0,0.04,-24.05,0.0,0.0,0.0,-0.99
2013-10-22 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.34,0.67,27.66,1.58,0.0,0.09,0.0,0.08,-24.05,0.0,0.0,0.0,-1.15
2013-10-22 03:00:00,-0.0,0.0,0.0,2.67,-7.89,0.47,0.67,27.66,1.58,0.0,0.21,0.0,0.12,-24.05,0.0,0.0,0.24,-1.67
2013-10-22 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.21,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.43
2013-10-22 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.41,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.23
2013-10-22 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.41,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.23
2013-10-22 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.35,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.98
2013-10-22 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.06,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.58
2013-10-22 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.3,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.33
2013-10-23 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.14,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.49
2013-10-23 03:00:00,-0.0,0.0,0.0,2.67,-7.89,0.4,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.04
2013-10-23 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.23,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.4
2013-10-23 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.39,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.25
2013-10-23 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.38,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.25
2013-10-23 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.31,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.32
2013-10-23 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.42,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.21
2013-10-23 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.01
2013-10-24 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.45,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.18
2013-10-24 03:00:00,-0.0,0.0,0.0,2.67,-7.89,0.11,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.75
2013-10-24 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.06,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.58
2013-10-24 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.62,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.02
2013-10-24 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.6,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.03
2013-10-24 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.53,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.16
2013-10-24 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.41,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.04
2013-10-24 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.24,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.87
2013-10-25 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.99,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.63
2013-10-25 03:00:00,-0.0,0.0,0.0,2.67,-7.89,1.88,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.51
2013-10-25 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.43,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.2
2013-10-25 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-25 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.5,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.13
2013-10-25 15:00:00,-0.0,0.0,0.0,2.67,-7.89,0.61,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.25
2013-10-25 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.58,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.21
2013-10-25 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.25,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.88
2013-10-26 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.57,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.2
2013-10-26 03:00:00,-0.0,0.0,0.0,2.67,-7.89,1.1,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.73
2013-10-26 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-26 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-26 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-26 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.54,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.1
2013-10-26 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.49,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.14
2013-10-26 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.57,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.07
2013-10-27 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.56,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.07
2013-10-27 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.28,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.36
2013-10-27 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-27 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.6,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.03
2013-10-27 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.52,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.12
2013-10-27 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.39,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.24
2013-10-27 18:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.32,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.31
2013-10-27 21:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.52,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.11
2013-10-28 00:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.55,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.09
2013-10-28 03:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.38,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.26
2013-10-28 06:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.45,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.18
2013-10-28 09:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-28 12:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.63,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.0
2013-10-28 15:00:00,-0.0,0.0,0.0,2.67,-7.89,-0.06,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.57
2013-10-28 18:00:00,-0.0,0.0,0.0,2.67,-7.89,0.01,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.65
2013-10-28 21:00:00,-0.0,0.0,0.0,2.67,-7.89,0.38,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.02
2013-10-29 00:00:00,-0.0,0.0,0.0,2.67,-7.89,0.28,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.91
2013-10-29 03:00:00,-0.0,0.0,0.0,2.67,-7.89,2.1,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.73
2013-10-29 06:00:00,-0.0,0.0,0.0,2.67,-7.89,1.95,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.59
2013-10-29 09:00:00,-0.0,0.0,0.0,2.67,-7.89,0.12,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-0.75
2013-10-29 12:00:00,-0.0,0.0,0.0,2.67,-7.89,0.93,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-1.57
2013-10-29 15:00:00,-0.0,0.0,0.0,2.67,-7.89,3.42,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.06
2013-10-29 18:00:00,-0.0,0.0,0.0,2.67,-7.89,3.81,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.45
2013-10-29 21:00:00,-0.0,0.0,0.0,2.67,-7.89,1.71,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-2.35
2013-10-30 00:00:00,-0.0,0.0,0.0,2.67,-7.89,3.43,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-4.07
2013-10-30 03:00:00,-0.0,0.0,0.0,2.67,-7.89,9.28,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-9.91
2013-10-30 06:00:00,-0.0,0.0,0.0,2.67,-7.89,8.22,0.67,27.66,1.58,0.0,0.0,0.0,0.0,-24.05,0.0,0.0,0.0,-8.86
