snapshot,AC,DC,H2 Electrolysis,H2 Fuel Cell,OCGT,PHS,battery charger,battery discharger,electricity distribution grid,hydro,offwind-ac,offwind-dc,onwind,ror,solar,urban central gas CHP,urban central solid biomass CHP,urban central solid biomass CHP CC
2013-08-09 12:00:00,-0.0,0.0,-715.21,0.0,0.0,-21.91,-153.36,0.11,-646.94,11.36,11.96,64.46,337.84,11.64,1100.05,0.0,0.0,0.0
2013-08-09 15:00:00,0.0,0.0,-523.41,0.0,0.0,-4.56,-3.11,8.05,-459.59,17.0,12.13,55.46,407.07,11.98,478.99,0.0,0.0,0.0
2013-08-09 18:00:00,-0.0,0.0,-173.76,0.0,0.0,8.52,-0.09,95.72,-395.45,35.07,9.18,47.63,352.73,12.16,8.29,0.0,0.0,0.0
2013-08-09 21:00:00,0.0,0.0,-133.85,0.0,0.0,5.76,-0.1,85.76,-383.97,34.66,8.09,51.46,319.97,12.24,0.0,0.0,0.0,0.0
2013-08-10 00:00:00,-0.0,0.0,-126.35,0.0,0.0,4.67,-0.11,69.27,-368.33,36.72,8.86,54.68,308.33,12.26,0.0,0.0,0.0,0.0
2013-08-10 03:00:00,0.0,0.0,-107.37,0.0,0.0,4.73,-0.07,81.33,-368.94,37.71,6.64,48.45,273.61,12.27,11.63,0.0,0.0,0.0
2013-08-10 06:00:00,-0.0,-0.0,-477.84,0.0,0.0,-17.25,-43.13,0.4,-349.32,19.05,5.84,41.33,198.88,12.07,609.97,0.0,0.0,0.0
2013-08-10 09:00:00,-0.0,0.0,-668.97,0.0,0.0,-36.06,-161.81,0.19,-604.16,16.51,7.61,56.5,194.1,11.82,1184.27,0.0,0.0,0.0
2013-08-10 12:00:00,0.0,-0.0,-731.06,0.0,0.0,-33.0,-147.52,0.25,-584.93,16.94,10.43,66.02,271.38,11.82,1119.51,0.0,0.0,0.14
2013-08-10 15:00:00,0.0,-0.0,-577.98,0.0,0.0,-2.76,-4.44,1.71,-390.74,20.86,11.81,63.56,340.07,12.18,524.74,0.25,0.0,0.73
2013-08-10 18:00:00,0.0,0.0,-125.89,0.0,0.0,11.41,-0.02,76.3,-358.92,28.41,11.49,54.23,281.09,12.14,7.78,1.25,0.0,0.73
2013-08-10 21:00:00,-0.0,-0.0,-144.1,0.0,0.0,7.68,-0.02,90.11,-356.96,28.29,12.37,52.17,296.51,12.1,0.0,1.11,0.0,0.73
2013-08-11 00:00:00,-0.0,-0.0,-189.36,0.0,0.0,10.62,-0.02,88.58,-345.08,25.72,12.41,56.71,326.56,12.09,0.0,1.05,0.0,0.73
2013-08-11 03:00:00,-0.0,0.0,-200.72,0.0,0.0,12.16,-0.02,87.02,-341.91,25.48,12.56,57.32,319.61,12.07,15.32,0.38,0.0,0.73
2013-08-11 06:00:00,-0.0,0.0,-694.97,0.2,0.0,-23.08,-50.65,0.6,-324.55,12.2,12.96,62.71,306.25,11.54,686.79,0.0,0.0,0.0
2013-08-11 09:00:00,-0.0,-0.0,-931.01,0.0,0.0,-40.68,-161.71,0.42,-622.6,9.57,15.93,77.99,366.06,11.37,1274.65,0.0,0.0,0.0
2013-08-11 12:00:00,0.0,0.0,-1007.25,0.0,0.0,-38.13,-153.14,0.5,-577.68,9.58,19.21,96.69,462.81,11.37,1176.04,0.0,0.0,0.0
2013-08-11 15:00:00,0.0,0.0,-773.2,0.0,0.0,-2.12,-1.39,5.09,-390.54,10.87,17.84,94.62,495.35,11.89,531.38,0.0,0.0,0.22
2013-08-11 18:00:00,0.0,-0.0,-274.93,0.0,0.0,17.47,-0.02,85.72,-379.25,28.21,14.23,89.26,399.09,11.86,7.64,0.0,0.0,0.73
2013-08-11 21:00:00,0.0,0.0,-265.98,0.0,0.0,12.2,-0.02,86.78,-372.27,25.39,14.34,90.64,396.38,11.84,0.0,0.0,0.0,0.71
2013-08-12 00:00:00,-0.0,-0.0,-272.86,0.0,0.0,10.49,-0.02,82.28,-362.94,25.78,14.61,91.06,399.04,11.83,0.0,0.0,0.0,0.73
2013-08-12 03:00:00,-0.0,-0.0,-270.46,0.0,0.0,17.14,-0.02,90.94,-375.94,26.44,15.01,89.44,379.93,11.82,15.41,0.0,0.0,0.31
2013-08-12 06:00:00,-0.0,0.0,-685.45,0.0,0.0,-17.56,-42.61,0.5,-417.77,8.12,13.46,91.09,353.97,11.58,684.67,0.0,0.0,0.0
2013-08-12 09:00:00,0.0,-0.0,-909.96,0.0,0.0,-38.38,-160.65,0.31,-668.39,7.05,12.27,89.29,380.45,11.29,1276.7,0.0,0.0,0.0
2013-08-12 12:00:00,0.0,0.0,-937.73,0.0,0.0,-33.21,-153.7,0.38,-617.08,5.84,13.75,91.42,474.6,11.43,1144.3,0.0,0.0,0.0
2013-08-12 15:00:00,-0.0,0.0,-641.05,0.0,0.0,-2.63,-4.32,5.42,-454.15,6.49,14.23,90.48,492.49,11.75,481.27,0.0,0.0,0.0
2013-08-12 18:00:00,0.0,-0.0,-262.4,0.0,0.0,19.77,-0.09,90.53,-384.17,17.01,13.56,86.94,400.14,11.75,6.95,0.0,0.0,0.0
2013-08-12 21:00:00,-0.0,0.0,-219.53,0.0,0.0,9.68,-0.15,89.7,-383.65,17.94,16.35,82.78,375.15,11.75,0.0,0.0,0.0,0.0
2013-08-13 00:00:00,-0.0,0.0,-216.97,0.0,0.0,9.31,-0.23,77.06,-377.41,19.78,17.17,100.96,358.6,11.74,0.0,0.0,0.0,0.0
2013-08-13 03:00:00,-0.0,0.0,-186.28,0.0,0.0,10.47,-0.2,81.35,-391.07,23.0,15.66,88.2,333.61,11.75,13.51,0.0,0.0,0.0
2013-08-13 06:00:00,0.0,-0.0,-606.3,0.0,0.0,-13.2,-45.04,1.15,-403.51,7.01,14.41,78.46,300.53,11.69,654.79,0.0,0.0,0.0
2013-08-13 09:00:00,-0.0,0.0,-806.19,0.0,0.0,-30.04,-162.9,0.14,-671.47,6.19,13.64,83.45,339.26,11.56,1216.35,0.0,0.0,0.0
2013-08-13 12:00:00,-0.0,0.0,-791.51,0.0,0.0,-31.46,-155.64,0.23,-658.81,7.33,13.68,82.96,392.95,11.64,1128.64,0.0,0.0,0.0
2013-08-13 15:00:00,0.0,0.0,-538.73,0.0,0.0,-5.2,-1.02,1.48,-464.91,9.94,14.13,75.89,405.55,11.8,490.35,0.0,0.0,0.73
2013-08-13 18:00:00,-0.0,0.0,-182.78,0.0,0.0,9.97,-0.02,87.01,-391.89,18.26,10.47,65.28,363.5,11.76,6.69,1.03,0.0,0.73
2013-08-13 21:00:00,-0.0,0.0,-206.56,0.0,0.0,9.45,-0.02,84.46,-371.3,18.4,9.83,61.64,380.59,11.63,0.0,1.16,0.0,0.73
2013-08-14 00:00:00,-0.0,0.0,-214.92,0.0,0.0,8.8,-0.02,87.03,-357.57,18.54,9.72,59.13,375.92,11.5,0.0,1.14,0.0,0.73
2013-08-14 03:00:00,0.0,0.0,-194.97,0.0,0.0,13.38,-0.02,90.53,-359.75,26.81,8.19,47.41,343.74,11.43,11.69,0.82,0.0,0.73
2013-08-14 06:00:00,0.0,0.0,-571.61,0.0,0.0,-12.8,-53.49,0.06,-429.15,11.28,6.78,38.56,342.34,11.35,656.68,0.0,0.0,0.0
2013-08-14 09:00:00,-0.0,0.0,-777.4,0.0,0.0,-40.5,-160.94,0.03,-693.72,7.85,6.63,30.33,363.15,11.05,1253.52,0.0,0.0,0.0
2013-08-14 12:00:00,-0.0,0.0,-805.11,0.0,0.0,-27.61,-146.38,0.04,-609.88,6.72,8.18,33.06,418.14,11.11,1111.73,0.0,0.0,0.0
2013-08-14 15:00:00,-0.0,-0.0,-504.4,0.0,0.0,-3.3,-3.46,1.98,-465.42,7.17,9.1,36.0,437.07,11.11,474.15,0.0,0.0,0.0
2013-08-14 18:00:00,0.0,-0.0,-176.72,1.62,0.0,16.36,-0.02,93.29,-384.8,33.01,9.07,40.81,351.82,10.97,4.58,0.0,0.0,0.0
2013-08-14 21:00:00,-0.0,-0.0,-179.11,1.16,0.0,14.64,-0.02,91.03,-372.46,33.81,9.31,53.32,337.52,10.81,0.0,0.0,0.0,0.0
2013-08-15 00:00:00,-0.0,0.0,-200.9,1.03,0.0,15.79,-0.02,83.17,-366.88,32.82,10.98,68.13,345.26,10.64,0.0,0.0,0.0,0.0
2013-08-15 03:00:00,-0.0,-0.0,-228.23,0.53,0.0,19.7,-0.02,80.44,-371.09,32.72,12.59,78.41,351.31,10.49,13.15,0.0,0.0,0.0
2013-08-15 06:00:00,0.0,0.0,-677.13,0.0,0.0,-21.98,-40.89,0.39,-401.82,9.13,16.59,93.79,342.53,10.05,669.33,0.0,0.0,0.0
2013-08-15 09:00:00,0.0,0.0,-917.98,0.0,0.0,-41.32,-161.23,0.21,-680.21,7.82,17.29,99.16,372.59,9.62,1294.05,0.0,0.0,0.0
2013-08-15 12:00:00,0.0,-0.0,-943.35,0.0,0.0,-37.7,-151.68,0.24,-620.36,6.22,19.26,108.92,416.23,9.49,1192.74,0.0,0.0,0.0
2013-08-15 15:00:00,0.0,0.0,-563.44,0.0,0.0,1.34,-3.76,6.32,-461.25,8.93,17.0,103.52,385.43,9.64,496.28,0.0,0.0,0.0
2013-08-15 18:00:00,0.0,0.0,-269.31,0.0,0.0,25.68,-0.14,85.58,-362.49,54.32,19.02,102.04,330.89,9.48,4.94,0.0,0.0,0.0
2013-08-15 21:00:00,-0.0,0.0,-283.21,0.0,0.0,16.27,-0.15,81.96,-364.01,46.84,21.51,111.71,359.68,9.4,0.0,0.0,0.0,0.0
2013-08-16 00:00:00,-0.0,-0.0,-296.75,0.0,0.0,15.46,-0.15,77.74,-370.39,48.27,20.68,112.35,383.43,9.35,0.0,0.0,0.0,0.0
2013-08-16 03:00:00,0.0,-0.0,-256.99,0.0,0.0,17.13,-0.09,89.28,-384.85,54.14,18.22,104.62,336.35,9.27,12.91,0.0,0.0,0.0
2013-08-16 06:00:00,0.0,0.0,-633.7,0.0,0.0,-21.97,-46.89,0.5,-401.66,5.83,16.97,108.04,275.46,8.61,688.8,0.0,0.0,0.0
2013-08-16 09:00:00,0.0,-0.0,-822.75,0.0,0.0,-31.52,-164.88,0.33,-688.45,3.95,13.27,96.82,248.29,8.36,1336.59,0.0,0.0,0.0
2013-08-16 12:00:00,-0.0,0.0,-827.02,0.0,0.0,-32.08,-150.39,0.42,-598.41,4.19,15.1,94.99,275.05,8.24,1209.9,0.0,0.0,0.0
2013-08-16 15:00:00,-0.0,-0.0,-382.89,0.0,0.0,0.18,-1.81,6.86,-447.6,9.22,13.48,83.59,258.81,8.61,451.55,0.0,0.0,0.0
2013-08-16 18:00:00,-0.0,-0.0,-123.1,0.0,0.0,15.41,-0.02,77.59,-365.74,34.73,13.21,62.19,273.61,8.42,3.7,0.0,0.0,0.0
2013-08-16 21:00:00,-0.0,-0.0,-188.51,0.0,0.0,17.18,-0.02,89.69,-375.92,35.3,15.81,50.12,348.02,8.33,0.0,0.0,0.0,0.0
2013-08-17 00:00:00,-0.0,0.0,-232.74,0.0,0.0,16.99,-0.02,84.61,-356.25,37.09,15.64,46.2,380.18,8.29,0.0,0.0,0.0,0.0
2013-08-17 03:00:00,-0.0,-0.0,-284.37,0.0,0.0,21.07,-0.02,91.58,-363.51,41.53,11.97,41.82,419.2,8.28,12.46,0.0,0.0,0.0
2013-08-17 06:00:00,0.0,0.0,-771.66,0.0,0.0,-20.79,-43.29,0.49,-361.13,7.29,7.55,46.32,463.45,7.98,663.79,0.0,0.0,0.0
2013-08-17 09:00:00,-0.0,0.0,-1100.85,0.0,0.0,-42.8,-165.03,0.33,-643.12,4.2,12.65,76.23,558.05,7.77,1292.57,0.0,0.0,0.0
2013-08-17 12:00:00,0.0,-0.0,-1134.96,0.0,0.0,-38.39,-153.68,0.41,-635.36,1.57,17.82,112.24,656.1,7.96,1166.3,0.0,0.0,0.0
2013-08-17 15:00:00,-0.0,0.0,-848.88,0.0,0.0,-1.91,-2.71,1.79,-442.37,2.5,21.12,129.42,689.42,8.29,443.33,0.0,0.0,0.0
2013-08-17 18:00:00,0.0,0.0,-568.5,0.0,0.0,4.25,-0.19,101.8,-391.75,17.57,24.26,136.75,665.33,8.33,2.18,0.0,0.0,0.0
2013-08-17 21:00:00,0.0,0.0,-590.46,0.0,0.0,4.44,-0.25,91.42,-385.88,14.55,31.26,145.84,680.73,8.35,0.0,0.0,0.0,0.0
2013-08-18 00:00:00,0.0,0.0,-589.3,0.0,0.0,4.81,-0.29,74.06,-364.02,14.41,33.19,145.99,672.8,8.36,0.0,0.0,0.0,0.0
2013-08-18 03:00:00,0.0,0.0,-528.77,0.0,0.0,4.41,-1.05,57.55,-365.85,14.0,33.17,144.49,620.88,8.34,12.83,0.0,0.0,0.0
2013-08-18 06:00:00,-0.0,-0.0,-607.71,0.0,0.0,-1.54,-77.43,0.91,-400.52,8.67,30.0,136.97,591.24,8.32,311.07,0.0,0.0,0.0
2013-08-18 09:00:00,-0.0,-0.0,-590.49,0.0,0.0,-1.66,-21.31,1.19,-410.16,1.13,20.37,106.91,652.3,8.3,233.4,0.0,0.0,0.0
2013-08-18 12:00:00,-0.0,-0.0,-1053.37,0.0,0.0,-24.47,-164.97,0.02,-675.28,2.07,16.82,89.14,668.42,8.28,1133.34,0.0,0.0,0.0
2013-08-18 15:00:00,-0.0,-0.0,-582.58,0.0,0.0,-0.52,-73.0,1.35,-446.45,2.36,15.85,82.84,533.31,8.3,458.53,0.0,0.0,0.0
2013-08-18 18:00:00,0.0,-0.0,-178.4,0.0,0.0,10.85,-0.02,79.92,-383.43,26.89,12.49,73.31,347.69,8.3,2.4,0.0,0.0,0.0
2013-08-18 21:00:00,-0.0,-0.0,-135.63,0.0,0.0,15.16,-0.02,93.24,-374.0,28.08,10.16,56.27,298.45,8.3,0.0,0.0,0.0,0.0
2013-08-19 00:00:00,0.0,-0.0,-127.71,0.0,0.0,13.75,-0.02,87.98,-350.7,30.56,8.99,45.94,282.92,8.3,0.0,0.0,0.0,0.0
2013-08-19 03:00:00,-0.0,0.0,-123.29,0.0,0.0,20.28,-0.02,82.69,-338.34,33.77,6.41,38.53,260.58,8.29,11.1,0.0,0.0,0.0
2013-08-19 06:00:00,-0.0,0.0,-409.8,0.0,0.0,-10.37,-44.24,0.09,-443.97,10.99,7.43,39.23,245.13,8.25,597.26,0.0,0.0,0.0
2013-08-19 09:00:00,0.0,-0.0,-662.55,0.0,0.0,-21.5,-158.96,0.06,-672.72,10.65,6.29,32.16,296.05,8.07,1162.44,0.0,0.0,0.0
2013-08-19 12:00:00,0.0,0.0,-702.41,0.0,0.0,-21.25,-140.83,0.08,-637.43,10.93,7.99,45.88,383.98,8.44,1044.61,0.0,0.0,0.0
2013-08-19 15:00:00,0.0,0.0,-450.64,0.0,0.0,-2.56,-8.35,11.53,-485.36,19.16,8.32,48.02,413.7,8.73,437.45,0.0,0.0,0.0
2013-08-19 18:00:00,-0.0,0.0,-119.04,0.0,0.0,7.74,-0.02,77.92,-398.74,25.2,5.46,43.07,346.8,8.94,2.68,0.0,0.0,0.0
2013-08-19 21:00:00,0.0,0.0,-105.87,0.0,0.0,7.72,-0.03,79.24,-391.73,23.35,3.43,42.0,332.81,9.08,0.0,0.0,0.0,0.0
2013-08-20 00:00:00,-0.0,0.0,-101.05,0.0,0.0,8.51,-0.25,79.34,-363.41,25.46,2.65,37.12,302.53,9.12,0.0,0.0,0.0,0.0
2013-08-20 03:00:00,-0.0,-0.0,-81.2,0.0,0.0,9.06,-0.02,89.98,-358.26,29.7,3.6,31.63,256.76,9.11,9.65,0.0,0.0,0.0
2013-08-20 06:00:00,-0.0,-0.0,-365.74,0.0,0.0,-19.92,-44.59,0.15,-423.87,19.22,3.37,24.0,198.44,9.08,599.86,0.0,0.0,0.0
2013-08-20 09:00:00,-0.0,-0.0,-577.37,0.0,0.0,-36.59,-161.71,0.05,-703.31,13.31,2.53,19.31,212.66,8.86,1222.26,0.0,0.0,0.0
2013-08-20 12:00:00,0.0,0.0,-623.41,0.0,0.0,-32.0,-129.98,0.08,-632.73,13.06,2.65,25.86,292.9,8.84,1074.72,0.0,0.0,0.0
2013-08-20 15:00:00,-0.0,-0.0,-414.05,0.0,0.0,-0.12,-1.62,4.46,-465.63,18.57,3.06,31.96,341.82,8.89,472.66,0.0,0.0,0.0
2013-08-20 18:00:00,0.0,-0.0,-157.7,9.78,0.0,12.81,-0.03,71.06,-385.17,45.49,2.22,29.63,360.24,8.84,2.82,0.0,0.0,0.0
2013-08-20 21:00:00,-0.0,-0.0,-181.37,9.89,0.0,12.94,-0.02,76.63,-382.51,44.04,2.27,31.99,377.32,8.81,0.0,0.0,0.0,0.0
2013-08-21 00:00:00,0.0,0.0,-203.1,9.66,0.0,14.85,-0.02,79.32,-369.59,47.13,2.28,36.21,374.49,8.76,0.0,0.0,0.0,0.0
2013-08-21 03:00:00,0.0,0.0,-182.88,8.79,0.0,16.95,-0.02,92.03,-375.79,52.07,2.97,36.73,330.41,8.72,10.03,0.0,0.0,0.0
2013-08-21 06:00:00,0.0,0.0,-499.82,0.0,0.0,-18.94,-47.2,0.33,-419.1,16.71,3.05,39.74,267.77,8.48,648.98,0.0,0.0,0.0
2013-08-21 09:00:00,-0.0,0.0,-704.43,0.0,0.0,-38.66,-156.09,0.15,-717.32,12.89,3.15,41.57,241.98,8.08,1308.68,0.0,0.0,0.0
2013-08-21 12:00:00,0.0,0.0,-674.17,0.0,0.0,-37.66,-146.11,0.17,-661.46,14.14,3.01,40.32,215.29,8.28,1238.18,0.0,0.0,0.0
2013-08-21 15:00:00,-0.0,-0.0,-263.4,3.89,0.0,2.58,-0.09,4.05,-485.22,34.78,2.62,30.16,162.38,8.55,499.65,0.0,0.0,0.03
2013-08-21 18:00:00,0.0,0.0,-29.75,25.35,0.64,28.41,-0.03,89.95,-385.61,70.14,1.71,21.51,157.15,8.52,1.79,3.03,0.0,7.18
2013-08-21 21:00:00,0.0,0.0,-32.31,25.32,5.09,25.99,-0.03,79.3,-363.12,68.34,2.01,15.61,152.44,8.51,0.0,5.66,0.0,7.19
2013-08-22 00:00:00,-0.0,-0.0,-27.1,25.28,8.22,24.92,-0.01,78.97,-343.06,67.95,2.41,12.54,125.1,8.49,0.0,9.05,0.0,7.25
2013-08-22 03:00:00,-0.0,0.0,-26.44,25.3,8.41,28.45,-0.01,80.59,-354.97,70.82,2.37,12.14,113.97,8.47,10.79,12.48,0.0,7.64
2013-08-22 06:00:00,-0.0,0.0,-342.8,1.29,7.69,-20.41,-45.24,0.36,-404.27,27.02,2.52,15.23,89.16,8.31,659.91,0.89,0.0,0.33
2013-08-22 09:00:00,0.0,0.0,-538.4,0.51,0.0,-35.5,-162.38,0.12,-696.77,23.09,3.89,17.89,76.88,7.91,1302.41,0.0,0.0,0.33
2013-08-22 12:00:00,0.0,0.0,-554.09,1.29,0.0,-29.72,-151.29,0.2,-621.46,24.57,2.46,20.22,116.82,8.1,1182.56,0.0,0.0,0.33
2013-08-22 15:00:00,-0.0,-0.0,-221.52,3.09,0.0,0.69,-0.1,4.31,-435.86,38.95,2.5,26.65,140.99,8.42,430.91,0.43,0.0,0.53
2013-08-22 18:00:00,0.0,0.0,-62.89,14.53,0.0,24.41,-0.07,90.77,-396.07,73.05,4.05,30.85,205.51,8.41,2.09,4.59,0.0,0.78
2013-08-22 21:00:00,-0.0,-0.0,-121.42,14.91,0.0,21.14,-0.07,83.46,-397.42,70.3,6.76,39.14,272.46,8.4,0.0,1.56,0.0,0.77
2013-08-23 00:00:00,0.0,-0.0,-130.27,15.54,0.0,22.83,-0.06,81.65,-383.96,70.05,8.76,41.79,262.53,8.38,0.0,1.98,0.0,0.77
2013-08-23 03:00:00,0.0,-0.0,-108.17,14.86,0.0,23.0,-0.03,86.28,-398.84,73.91,7.94,34.69,242.55,8.36,12.09,2.63,0.0,0.72
2013-08-23 06:00:00,0.0,-0.0,-406.82,0.0,0.0,-10.23,-46.74,0.02,-459.85,15.17,8.15,37.94,205.03,8.35,648.96,0.0,0.0,0.0
2013-08-23 09:00:00,-0.0,-0.0,-709.97,0.0,0.0,-33.23,-164.61,0.17,-693.72,12.12,7.18,42.11,208.66,8.22,1323.05,0.0,0.0,0.0
2013-08-23 12:00:00,0.0,0.0,-690.88,0.0,0.0,-25.27,-142.39,0.02,-604.59,13.1,6.94,49.01,220.77,8.37,1164.91,0.0,0.0,0.0
2013-08-23 15:00:00,-0.0,-0.0,-331.88,0.0,0.0,-0.56,-5.24,1.67,-430.05,22.25,8.17,60.6,224.76,8.44,441.83,0.0,0.0,0.0
2013-08-23 18:00:00,-0.0,0.0,-135.0,0.0,0.0,2.2,-0.04,117.23,-429.04,25.9,13.15,76.57,318.91,8.48,1.64,0.0,0.0,0.0
2013-08-23 21:00:00,-0.0,0.0,-173.52,0.0,0.0,1.32,-0.82,73.3,-406.47,23.73,17.32,97.52,359.12,8.5,0.0,0.0,0.0,0.0
2013-08-24 00:00:00,0.0,-0.0,-168.19,0.0,0.0,1.33,-1.0,73.4,-389.23,23.7,15.88,96.02,339.58,8.52,0.0,0.0,0.0,0.0
2013-08-24 03:00:00,-0.0,-0.0,-162.38,0.0,0.0,0.98,-1.16,68.89,-391.54,22.19,13.61,92.34,336.69,8.51,11.87,0.0,0.0,0.0
2013-08-24 06:00:00,0.0,-0.0,-569.78,0.0,0.0,-8.79,-54.28,0.04,-405.23,7.11,10.8,96.43,310.21,8.5,604.98,0.0,0.0,0.0
2013-08-24 09:00:00,-0.0,-0.0,-737.27,0.0,0.0,-28.95,-156.88,0.02,-617.45,5.75,7.19,87.58,311.8,8.35,1119.86,0.0,0.0,0.0
2013-08-24 12:00:00,-0.0,0.0,-739.8,0.0,0.0,-19.32,-130.37,0.02,-534.31,5.47,8.25,87.75,369.16,8.59,944.54,0.0,0.0,0.0
2013-08-24 15:00:00,0.0,0.0,-494.45,0.0,0.0,-5.44,-2.03,0.58,-427.53,15.86,11.28,91.67,435.13,8.77,365.91,0.0,0.0,0.25
2013-08-24 18:00:00,-0.0,0.0,-269.19,0.0,0.0,2.19,-0.45,89.01,-391.51,21.63,12.74,90.39,434.4,8.88,1.6,0.0,0.0,0.3
2013-08-24 21:00:00,0.0,0.0,-253.68,0.0,0.0,1.62,-0.16,84.25,-369.51,19.92,13.19,90.84,403.95,9.05,0.0,0.0,0.0,0.53
2013-08-25 00:00:00,0.0,0.0,-235.63,0.0,0.0,2.35,-0.1,79.99,-348.39,20.3,12.5,88.47,370.66,9.36,0.0,0.0,0.0,0.48
2013-08-25 03:00:00,-0.0,-0.0,-221.03,0.0,0.0,2.86,-0.07,78.54,-361.96,26.12,10.64,86.33,357.81,9.76,10.53,0.0,0.0,0.46
2013-08-25 06:00:00,0.0,0.0,-534.63,0.0,0.0,-3.09,-45.93,1.63,-399.03,11.12,10.48,82.58,326.94,10.09,539.82,0.0,0.0,0.0
2013-08-25 09:00:00,0.0,0.0,-723.27,0.0,0.0,-19.0,-155.9,0.03,-610.36,10.31,11.76,80.42,325.72,10.23,1070.07,0.0,0.0,0.0
2013-08-25 12:00:00,0.0,-0.0,-689.33,0.0,0.0,-18.58,-145.38,0.04,-542.5,11.06,14.21,79.87,313.87,10.35,966.39,0.0,0.0,0.0
2013-08-25 15:00:00,0.0,0.0,-420.88,0.0,0.0,-2.96,-0.76,1.39,-419.02,20.85,17.71,85.51,332.46,10.48,374.12,0.34,0.0,0.73
2013-08-25 18:00:00,-0.0,0.0,-218.47,0.0,0.0,0.43,-0.15,87.66,-407.65,28.46,17.49,86.41,392.03,10.51,1.66,0.86,0.0,0.75
2013-08-25 21:00:00,0.0,-0.0,-203.35,0.0,0.0,-0.36,-0.19,78.89,-393.05,28.29,15.05,80.58,382.36,10.52,0.0,0.52,0.0,0.74
2013-08-26 00:00:00,-0.0,0.0,-136.48,0.0,0.0,0.87,-0.17,75.41,-376.41,29.36,12.02,63.53,320.27,10.54,0.0,0.3,0.0,0.74
2013-08-26 03:00:00,-0.0,0.0,-105.82,0.0,0.01,1.03,-0.12,87.32,-397.73,33.61,10.64,52.6,297.18,10.55,9.99,0.0,0.0,0.75
2013-08-26 06:00:00,0.0,-0.0,-396.0,0.0,0.99,-1.75,-52.57,1.47,-461.66,14.2,10.35,57.87,248.5,10.56,568.03,0.0,0.0,0.0
2013-08-26 09:00:00,0.0,0.0,-601.44,0.0,1.46,-11.59,-159.69,0.02,-695.24,10.54,8.04,49.71,248.27,10.53,1139.38,0.0,0.0,0.0
2013-08-26 12:00:00,0.0,0.0,-567.76,0.0,1.18,-13.78,-136.79,0.02,-643.87,11.21,11.06,50.09,269.68,10.41,1008.55,0.0,0.0,0.0
2013-08-26 15:00:00,-0.0,-0.0,-242.52,0.0,0.46,-2.48,-2.68,0.65,-488.57,19.56,12.79,50.2,268.77,10.27,373.54,0.0,0.0,0.01
2013-08-26 18:00:00,0.0,0.0,-74.73,0.0,0.37,1.94,-0.04,93.21,-425.54,37.22,14.3,56.22,285.76,10.09,1.18,0.0,0.0,0.02
2013-08-26 21:00:00,-0.0,0.0,-55.84,0.0,0.01,1.09,-0.13,68.56,-388.98,39.53,13.48,52.32,259.98,9.95,0.0,0.0,0.0,0.04
2013-08-27 00:00:00,0.0,0.0,-21.35,0.0,0.01,3.76,-0.02,84.93,-355.12,44.06,8.73,35.61,188.96,9.92,0.0,0.45,0.0,0.05
2013-08-27 03:00:00,0.0,0.0,-12.33,0.0,0.01,3.85,-0.01,96.54,-343.22,50.61,6.15,22.94,155.01,9.89,9.7,0.77,0.0,0.11
2013-08-27 06:00:00,0.0,0.0,-181.31,0.0,0.01,-1.15,-58.61,0.02,-499.23,20.64,5.79,20.02,131.81,9.87,552.12,0.0,0.0,0.01
2013-08-27 09:00:00,0.0,-0.0,-385.43,0.0,0.0,-6.7,-162.94,0.02,-708.92,16.48,4.37,17.27,133.52,9.9,1082.43,0.0,0.0,0.0
2013-08-27 12:00:00,-0.0,0.0,-360.21,0.0,0.0,-7.8,-131.31,0.02,-635.67,17.39,4.1,17.63,157.26,10.06,928.52,0.0,0.0,0.0
2013-08-27 15:00:00,0.0,0.0,-178.5,0.0,0.0,3.18,-3.02,4.52,-469.94,39.05,6.5,20.61,192.15,10.29,375.07,0.0,0.0,0.11
2013-08-27 18:00:00,-0.0,-0.0,-39.57,9.89,0.0,18.57,-0.04,90.75,-425.37,63.84,7.64,28.48,234.14,10.41,1.03,0.0,0.0,0.22
2013-08-27 21:00:00,0.0,0.0,-21.97,10.83,0.0,14.55,-0.04,66.18,-388.32,60.49,8.02,33.57,206.06,10.49,0.0,0.0,0.0,0.14
2013-08-28 00:00:00,-0.0,-0.0,-18.52,10.31,0.0,16.81,-0.03,78.24,-360.02,62.7,8.44,28.53,162.8,10.57,0.0,0.0,0.0,0.18
2013-08-28 03:00:00,-0.0,-0.0,-10.39,10.64,1.01,21.13,-0.03,85.79,-360.2,62.23,7.72,25.0,138.21,10.65,7.83,0.0,0.0,0.39
2013-08-28 06:00:00,0.0,-0.0,-204.48,0.0,1.63,-15.49,-50.89,0.03,-465.36,22.49,7.21,24.8,99.84,10.74,569.46,0.0,0.0,0.0
2013-08-28 09:00:00,0.0,0.0,-395.98,0.0,0.0,-30.34,-151.26,0.01,-721.82,18.55,6.32,18.87,97.05,10.77,1147.83,0.0,0.0,0.0
2013-08-28 12:00:00,0.0,-0.0,-371.14,0.0,0.0,-17.96,-128.92,0.02,-649.53,19.45,4.62,14.54,140.11,10.99,977.82,0.0,0.0,0.0
2013-08-28 15:00:00,-0.0,0.0,-161.21,6.67,0.0,1.33,-1.7,5.37,-467.42,32.44,3.83,15.72,188.05,11.1,365.74,0.0,0.0,0.08
