snapshot,Fischer-Tropsch,H2 Fuel Cell,agriculture heat,low-temperature heat for industry,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural solar thermal,residential rural water tanks charger,residential rural water tanks discharger,residential urban decentral air heat pump,residential urban decentral gas boiler,residential urban decentral heat,residential urban decentral resistive heater,residential urban decentral solar thermal,residential urban decentral water tanks charger,residential urban decentral water tanks discharger,services rural gas boiler,services rural ground heat pump,services rural heat,services rural resistive heater,services rural water tanks charger,services rural water tanks discharger,services urban decentral air heat pump,services urban decentral gas boiler,services urban decentral heat,services urban decentral resistive heater,services urban decentral solar thermal,services urban decentral water tanks charger,services urban decentral water tanks discharger,urban central air heat pump,urban central gas CHP,urban central gas boiler,urban central heat,urban central resistive heater,urban central solar thermal,urban central solid biomass CHP,urban central solid biomass CHP CC,urban central water tanks charger,urban central water tanks discharger
2013-11-03 00:00:00,44.14,0.0,-21.63,-5.94,0.0,32.61,-32.46,0.26,0.0,-1.41,1.0,44.09,0.0,-44.08,0.34,0.0,-1.19,0.83,0.0,38.13,-16.38,0.27,-1.36,0.96,23.53,0.05,-23.65,0.42,0.0,-1.18,0.83,68.72,0.27,0.0,-116.84,14.21,0.0,0.0,8.32,-21.45,8.56
2013-11-03 03:00:00,44.14,0.0,-21.63,-5.94,0.0,48.41,-48.28,0.27,0.0,-1.36,0.96,65.59,0.41,-66.35,0.69,0.0,-1.16,0.81,0.0,42.72,-21.01,0.3,-1.33,0.94,29.96,0.2,-30.58,0.76,0.0,-1.13,0.8,79.58,1.57,0.0,-167.2,23.6,0.0,0.0,16.54,-5.73,13.43
2013-11-03 06:00:00,44.14,0.0,-21.63,-5.94,0.0,51.87,-51.77,0.29,0.0,-1.33,0.94,70.99,0.0,-71.99,1.33,0.0,-1.14,0.8,0.0,41.45,-19.72,0.28,-1.33,0.94,28.36,0.0,-28.75,0.72,0.0,-1.13,0.79,90.89,0.0,0.0,-173.77,27.16,0.6,0.0,14.26,-3.19,5.84
2013-11-03 09:00:00,44.14,0.0,-21.63,-5.94,0.0,47.61,-47.48,0.38,0.0,-1.74,1.23,65.41,0.0,-65.77,0.78,0.0,-1.44,1.01,0.0,39.23,-17.48,0.38,-1.72,1.21,25.27,0.0,-25.4,0.56,0.0,-1.44,1.01,89.74,0.0,0.0,-157.28,29.25,16.0,0.0,10.16,-28.17,2.09
2013-11-03 12:00:00,44.14,0.0,-21.63,-5.94,0.0,46.38,-46.25,0.38,0.0,-1.72,1.21,63.62,0.0,-63.92,0.71,0.01,-1.43,1.01,0.0,38.38,-16.63,0.38,-1.7,1.2,23.99,0.0,-24.09,0.52,0.0,-1.45,1.02,98.13,0.0,0.0,-151.82,29.23,22.97,0.0,5.99,-46.1,3.38
2013-11-03 15:00:00,44.14,0.13,-21.63,-5.94,0.0,49.4,-49.28,0.21,0.0,-1.15,0.81,67.53,0.0,-68.17,0.92,0.0,-0.97,0.68,0.0,39.0,-17.26,0.22,-1.12,0.79,24.93,0.0,-25.02,0.38,0.0,-0.98,0.69,87.01,0.0,0.0,-160.76,29.67,5.77,0.0,9.85,-12.08,2.2
2013-11-03 18:00:00,44.14,0.0,-21.63,-5.94,0.0,50.26,-50.14,0.23,0.0,-1.22,0.86,68.84,0.0,-69.63,1.1,0.0,-1.02,0.72,0.0,38.55,-16.81,0.23,-1.19,0.84,24.33,0.0,-24.39,0.37,0.0,-1.04,0.73,89.26,0.0,0.0,-162.2,29.0,0.0,0.0,11.63,-10.44,4.54
2013-11-03 21:00:00,44.14,0.0,-21.63,-5.94,0.0,36.89,-36.75,0.21,0.0,-1.21,0.85,50.72,0.0,-50.71,0.28,0.0,-1.01,0.71,0.0,36.23,-14.48,0.22,-1.15,0.81,20.94,0.0,-20.92,0.28,0.0,-1.02,0.72,77.12,0.0,0.0,-123.55,23.2,0.0,0.0,5.76,-24.04,3.29
2013-11-04 00:00:00,44.14,0.0,-21.63,-5.94,0.0,36.37,-36.24,0.18,0.0,-1.03,0.73,48.37,0.0,-48.35,0.23,0.0,-0.84,0.59,0.0,39.18,-17.46,0.19,-0.95,0.67,24.57,0.0,-24.6,0.28,0.0,-0.85,0.59,75.11,0.0,0.0,-125.85,22.31,0.0,0.0,6.66,-20.95,4.51
2013-11-04 03:00:00,44.14,0.0,-21.63,-5.94,0.0,55.16,-55.07,0.13,0.0,-0.77,0.54,72.68,0.0,-73.68,1.18,0.0,-0.64,0.45,0.0,45.66,-23.97,0.15,-0.73,0.52,32.72,0.0,-33.91,1.37,0.0,-0.63,0.44,88.53,0.0,0.0,-185.59,31.16,0.0,0.0,19.31,-3.56,11.95
2013-11-04 06:00:00,44.14,0.0,-21.63,-5.94,0.0,59.12,-59.33,0.41,0.0,-0.67,0.48,77.42,0.0,-80.59,3.34,0.0,-0.56,0.39,0.0,45.64,-24.13,0.31,-0.65,0.46,32.74,0.0,-34.41,1.83,0.0,-0.55,0.39,93.55,0.0,0.0,-198.37,33.42,0.5,0.0,17.16,-1.93,17.47
2013-11-04 09:00:00,44.14,0.0,-21.63,-5.94,0.0,54.33,-54.25,0.19,0.0,-0.92,0.65,72.5,0.0,-73.48,1.21,0.0,-0.78,0.54,0.0,42.61,-20.92,0.19,-0.89,0.63,29.33,0.0,-29.75,0.64,0.0,-0.78,0.55,91.31,0.0,0.0,-178.07,32.39,10.12,0.0,12.01,-14.53,8.55
2013-11-04 12:00:00,44.14,0.0,-21.63,-5.94,0.0,52.84,-52.78,0.15,0.0,-0.74,0.52,70.91,0.0,-71.3,0.57,0.0,-0.61,0.43,0.0,41.29,-19.61,0.15,-0.72,0.5,27.7,0.0,-27.8,0.28,0.0,-0.62,0.43,92.0,0.0,0.0,-170.95,29.94,8.05,0.0,14.29,-13.79,2.26
2013-11-04 15:00:00,44.14,0.0,-21.63,-5.94,0.0,56.46,-56.43,0.12,0.0,-0.52,0.36,75.28,0.0,-76.2,1.05,0.0,-0.43,0.3,0.0,41.22,-19.56,0.12,-0.51,0.36,27.59,0.0,-27.72,0.27,0.0,-0.44,0.3,90.9,0.0,0.0,-179.26,31.55,0.77,0.0,18.06,-4.53,4.3
2013-11-04 18:00:00,44.14,0.0,-21.63,-5.94,0.0,57.32,-57.42,0.25,0.0,-0.51,0.36,75.92,0.0,-77.92,2.13,0.0,-0.43,0.3,0.0,40.0,-18.35,0.12,-0.51,0.36,25.95,0.0,-26.05,0.22,0.0,-0.44,0.3,86.43,0.0,0.0,-179.35,32.28,0.0,0.0,17.49,-4.33,9.27
2013-11-04 21:00:00,44.14,0.0,-21.63,-5.94,0.0,41.37,-41.34,0.11,0.0,-0.46,0.33,56.06,0.0,-56.14,0.2,0.0,-0.41,0.28,0.0,37.26,-15.6,0.11,-0.46,0.32,22.03,0.0,-22.03,0.12,0.0,-0.43,0.3,74.41,0.0,0.0,-134.84,18.15,0.0,0.0,8.89,-8.5,3.68
2013-11-05 00:00:00,44.14,0.0,-21.63,-5.94,0.0,36.88,-36.86,0.1,0.0,-0.42,0.29,50.15,0.0,-50.15,0.12,0.0,-0.37,0.26,0.0,39.48,-17.83,0.1,-0.42,0.29,25.7,0.0,-25.8,0.22,0.0,-0.38,0.26,64.85,0.0,0.0,-131.02,19.75,0.0,0.0,11.51,-10.42,7.13
2013-11-05 03:00:00,44.14,1.54,-21.63,-5.94,0.0,56.45,-56.43,0.08,0.0,-0.37,0.26,75.14,0.0,-77.53,2.48,0.0,-0.32,0.22,0.0,46.12,-24.57,0.18,-0.37,0.26,33.0,0.0,-35.79,2.88,0.0,-0.3,0.21,82.74,0.0,0.0,-195.47,24.59,0.0,0.0,35.7,-2.65,15.33
2013-11-05 06:00:00,44.14,0.79,-21.63,-5.94,0.0,60.31,-60.68,0.44,0.0,-0.24,0.17,79.53,0.0,-84.23,4.75,0.0,-0.2,0.14,0.0,46.06,-24.67,0.31,-0.24,0.17,33.28,0.0,-36.11,2.89,0.0,-0.19,0.13,87.64,0.0,0.0,-207.58,35.35,0.21,0.0,31.27,-2.39,16.5
2013-11-05 09:00:00,44.14,0.23,-21.63,-5.94,0.0,55.38,-55.45,0.23,0.0,-0.55,0.39,75.63,0.0,-76.73,1.22,0.01,-0.44,0.31,0.0,42.99,-21.36,0.16,-0.54,0.38,30.69,0.0,-31.16,0.6,0.0,-0.44,0.31,87.79,0.0,0.0,-186.11,33.68,11.47,0.0,16.56,-9.29,7.46
2013-11-05 12:00:00,44.14,2.63,-21.63,-5.94,0.0,53.94,-53.92,0.13,0.0,-0.51,0.36,73.87,0.0,-74.48,0.72,0.0,-0.4,0.28,0.0,41.7,-20.03,0.1,-0.49,0.35,28.96,0.0,-29.14,0.3,0.0,-0.4,0.28,88.77,0.0,0.0,-178.74,26.87,15.02,0.0,16.13,-13.39,4.49
2013-11-05 15:00:00,44.14,4.06,-21.63,-5.94,0.0,57.66,-57.72,0.18,0.0,-0.43,0.3,77.8,0.0,-79.78,2.07,0.0,-0.33,0.23,0.0,41.65,-19.99,0.08,-0.41,0.29,28.86,0.0,-29.07,0.31,0.0,-0.33,0.23,88.33,0.0,0.0,-187.76,22.12,2.06,0.0,30.76,-3.68,5.91
2013-11-05 18:00:00,44.14,4.08,-21.63,-5.94,0.0,58.55,-58.77,0.35,0.0,-0.43,0.3,78.71,0.0,-81.49,2.87,0.0,-0.33,0.23,0.0,40.39,-18.73,0.08,-0.41,0.29,27.1,0.0,-27.24,0.24,0.0,-0.33,0.23,88.33,0.0,0.0,-187.56,23.55,0.0,0.0,32.1,-4.02,5.3
2013-11-05 21:00:00,44.14,4.08,-21.63,-5.94,0.0,42.11,-42.06,0.06,0.0,-0.39,0.27,57.92,0.0,-58.02,0.18,0.0,-0.28,0.2,0.0,37.57,-15.9,0.06,-0.36,0.25,22.98,0.0,-22.99,0.1,0.0,-0.29,0.2,74.01,0.0,0.0,-139.74,12.92,0.0,0.0,17.8,-8.59,1.3
2013-11-06 00:00:00,44.14,3.77,-21.63,-5.94,0.0,36.88,-36.82,0.06,0.0,-0.41,0.28,43.95,0.0,-44.0,0.13,0.0,-0.3,0.21,0.0,38.76,-17.09,0.07,-0.37,0.26,21.02,0.0,-21.17,0.24,0.0,-0.31,0.22,57.86,0.0,0.0,-112.41,5.0,0.0,0.0,15.05,-10.63,3.14
2013-11-06 03:00:00,44.14,3.8,-21.63,-5.94,0.0,56.54,-56.54,0.12,0.0,-0.4,0.28,64.21,0.0,-66.16,2.04,0.0,-0.3,0.21,0.0,44.99,-23.42,0.17,-0.37,0.26,26.95,0.0,-28.75,1.9,0.0,-0.31,0.22,65.27,0.0,0.0,-163.73,16.45,0.0,0.0,33.44,-3.13,9.71
2013-11-06 06:00:00,44.0,1.22,-21.63,-5.94,0.0,60.0,-60.1,0.21,0.0,-0.37,0.26,68.39,0.52,-70.95,2.12,0.0,-0.27,0.18,0.0,44.91,-23.38,0.2,-0.33,0.23,27.34,0.29,-28.87,1.33,0.0,-0.28,0.2,68.23,0.0,0.0,-172.19,16.62,0.52,0.0,35.82,-1.13,12.83
2013-11-06 09:00:00,44.01,0.29,-21.63,-5.94,0.0,55.04,-54.98,0.12,0.0,-0.62,0.43,64.31,0.04,-65.02,0.79,0.0,-0.45,0.32,0.0,41.97,-20.3,0.12,-0.54,0.38,24.82,0.01,-25.14,0.44,0.0,-0.48,0.33,68.49,0.0,0.01,-155.52,22.68,21.68,0.0,18.13,-16.41,2.58
2013-11-06 12:00:00,43.95,0.26,-21.63,-5.94,0.0,53.66,-53.6,0.12,0.0,-0.64,0.45,62.76,0.03,-63.32,0.65,0.01,-0.47,0.33,0.0,40.75,-19.08,0.12,-0.56,0.39,23.4,0.01,-23.63,0.36,0.01,-0.5,0.35,75.69,0.55,0.02,-149.99,21.19,29.47,0.0,16.76,-33.88,1.92
2013-11-06 15:00:00,43.96,0.16,-21.63,-5.94,0.0,57.45,-57.44,0.13,0.0,-0.5,0.35,66.3,0.34,-67.62,1.09,0.0,-0.37,0.26,0.0,40.71,-19.04,0.09,-0.42,0.3,23.32,0.01,-23.58,0.36,0.0,-0.39,0.27,72.49,0.9,0.36,-157.33,21.12,7.88,0.0,24.29,-12.35,4.45
2013-11-06 18:00:00,44.14,0.61,-21.63,-5.94,0.0,58.14,-58.15,0.15,0.0,-0.5,0.35,67.05,0.18,-68.72,1.59,0.0,-0.37,0.26,0.0,39.48,-17.81,0.08,-0.42,0.3,21.95,0.0,-22.14,0.31,0.0,-0.39,0.27,74.34,0.85,0.02,-156.73,19.76,0.0,0.0,26.7,-7.94,4.18
2013-11-06 21:00:00,44.14,0.45,-21.63,-5.94,0.0,41.51,-41.43,0.07,0.0,-0.51,0.36,49.65,0.0,-49.81,0.28,0.0,-0.38,0.26,0.0,36.89,-15.21,0.08,-0.43,0.3,18.9,0.0,-18.97,0.19,0.0,-0.4,0.28,71.33,0.03,0.0,-118.66,7.97,0.0,0.0,16.06,-18.74,3.35
2013-11-07 00:00:00,44.14,0.01,-21.63,-5.94,0.0,32.64,-32.55,0.07,0.0,-0.51,0.36,39.7,0.0,-39.75,0.16,0.0,-0.38,0.26,0.0,36.2,-14.53,0.08,-0.42,0.3,18.39,0.04,-18.57,0.26,0.0,-0.39,0.27,65.07,0.47,0.0,-100.61,1.09,0.0,0.0,10.98,-19.84,4.62
2013-11-07 03:00:00,44.1,0.0,-21.63,-5.94,0.0,48.13,-48.12,0.13,0.0,-0.49,0.34,56.15,0.7,-57.58,0.84,0.0,-0.37,0.26,0.01,41.02,-19.46,0.18,-0.42,0.29,23.63,0.45,-24.72,0.74,0.0,-0.38,0.27,69.08,1.85,0.02,-141.95,10.29,0.0,0.0,19.1,-6.78,10.23
2013-11-07 06:00:00,44.14,0.03,-21.63,-5.94,0.0,50.99,-51.1,0.12,0.0,-0.06,0.04,60.48,0.43,-62.12,1.22,0.0,-0.04,0.02,0.0,41.03,-19.51,0.13,-0.06,0.04,24.06,0.24,-25.02,0.73,0.0,-0.04,0.02,75.01,0.65,0.49,-150.32,18.55,1.21,0.0,7.71,-3.76,12.22
2013-11-07 09:00:00,44.14,0.78,-21.63,-5.94,0.0,46.99,-47.01,0.03,0.0,-0.04,0.02,56.48,0.14,-57.18,0.54,0.03,-0.02,0.01,0.0,38.7,-17.08,0.01,-0.04,0.02,21.58,0.05,-21.93,0.3,0.01,-0.02,0.01,74.37,0.63,0.12,-136.47,16.36,26.45,0.0,2.56,-26.5,3.48
2013-11-07 12:00:00,44.14,1.16,-21.63,-5.94,0.0,45.92,-45.92,0.01,0.0,-0.03,0.02,55.08,0.15,-55.74,0.48,0.04,-0.02,0.01,0.0,37.73,-16.1,0.0,-0.03,0.02,20.36,0.04,-20.65,0.24,0.02,-0.02,0.01,77.88,1.0,0.13,-131.76,16.44,31.12,0.0,4.41,-40.15,1.56
2013-11-07 15:00:00,44.14,1.05,-21.63,-5.94,0.0,48.89,-48.96,0.07,0.0,-0.02,0.01,58.19,0.35,-59.19,0.65,0.01,-0.01,0.0,0.0,37.69,-16.06,0.0,-0.02,0.01,20.3,0.04,-20.59,0.24,0.0,-0.01,0.0,62.93,0.77,0.16,-137.62,4.4,6.13,0.0,28.47,-7.11,2.61
2013-11-07 18:00:00,44.14,1.42,-21.63,-5.94,0.0,49.32,-49.4,0.09,0.0,-0.02,0.01,59.23,0.18,-60.11,0.71,0.0,-0.01,0.0,0.0,36.72,-15.08,0.0,-0.02,0.01,19.24,0.01,-19.43,0.19,0.0,-0.01,0.0,64.59,0.0,0.2,-137.22,4.4,0.0,0.0,36.85,-12.7,4.24
2013-11-07 21:00:00,44.14,1.16,-21.63,-5.94,0.0,36.24,-36.23,0.0,0.0,-0.02,0.01,44.74,0.0,-44.88,0.14,0.0,-0.0,0.0,0.0,34.69,-13.05,0.0,-0.02,0.01,16.73,0.01,-16.81,0.08,0.0,-0.0,0.0,49.88,0.0,0.07,-106.42,0.5,0.0,0.0,29.49,-19.24,6.34
2013-11-08 00:00:00,44.14,2.04,-21.63,-5.94,0.0,33.63,-33.63,0.0,0.0,-0.01,0.01,44.01,0.0,-44.04,0.03,0.0,-0.0,0.0,0.0,37.23,-15.6,0.0,-0.01,0.01,21.57,0.03,-21.73,0.13,0.0,-0.0,0.0,51.79,0.0,0.11,-113.45,0.26,0.0,0.0,28.59,-17.48,9.93
2013-11-08 03:00:00,44.14,3.69,-21.63,-5.94,0.0,50.02,-50.06,0.05,0.0,-0.01,0.01,64.54,0.33,-65.45,0.58,0.0,-0.0,0.0,0.01,42.63,-21.1,0.09,-0.01,0.01,28.77,0.22,-29.49,0.51,0.0,-0.0,0.0,58.22,0.0,0.31,-163.77,3.71,0.0,0.0,45.67,-10.28,24.24
2013-11-08 06:00:00,44.14,4.0,-21.63,-5.94,0.0,53.43,-53.59,0.17,0.0,-0.02,0.01,69.8,0.0,-71.33,1.52,0.0,-0.0,0.0,0.0,42.72,-21.23,0.14,-0.02,0.01,28.95,0.0,-29.95,1.01,0.0,-0.0,0.0,69.27,0.0,0.0,-174.71,4.16,0.88,0.0,35.0,-5.01,28.2
2013-11-08 09:00:00,44.14,0.0,-21.63,-5.94,0.0,49.18,-49.19,0.02,0.0,-0.02,0.01,64.67,0.0,-65.3,0.61,0.03,-0.01,0.0,0.0,40.13,-18.5,0.01,-0.02,0.01,25.74,0.0,-26.04,0.3,0.01,-0.01,0.0,91.04,0.0,0.0,-157.57,4.48,16.2,0.0,18.12,-14.3,3.81
2013-11-08 12:00:00,44.14,0.1,-21.63,-5.94,0.0,47.96,-47.96,0.01,0.0,-0.02,0.01,63.03,0.0,-63.48,0.44,0.02,-0.01,0.0,0.0,39.03,-17.39,0.0,-0.02,0.01,24.2,0.0,-24.4,0.19,0.01,-0.01,0.0,95.68,0.0,0.0,-151.6,2.16,15.35,0.0,18.19,-19.99,1.9
2013-11-08 15:00:00,44.14,0.2,-21.63,-5.94,0.0,51.11,-51.16,0.05,0.0,-0.02,0.01,66.84,0.0,-67.62,0.78,0.0,-0.01,0.0,0.0,38.98,-17.35,0.0,-0.02,0.01,24.13,0.0,-24.33,0.2,0.0,-0.01,0.0,94.33,0.0,0.0,-158.61,2.49,1.64,0.0,25.48,-5.72,1.98
2013-11-08 18:00:00,44.14,0.0,-21.63,-5.94,0.0,51.76,-51.82,0.07,0.0,-0.02,0.01,67.99,0.0,-68.94,0.96,0.0,-0.01,0.0,0.0,37.93,-16.3,0.0,-0.02,0.01,22.78,0.0,-22.91,0.14,0.0,-0.0,0.0,90.43,0.0,0.0,-158.45,3.32,0.0,0.0,26.46,-5.74,5.77
2013-11-08 21:00:00,44.14,0.0,-21.63,-5.94,0.0,37.82,-37.81,0.0,0.0,-0.02,0.01,50.44,0.0,-50.52,0.08,0.0,-0.01,0.0,0.0,35.82,-14.19,0.0,-0.02,0.01,19.76,0.0,-19.81,0.06,0.0,-0.0,0.0,83.43,0.0,0.0,-121.31,0.29,0.0,0.0,12.87,-15.37,1.88
2013-11-09 00:00:00,44.14,0.0,-21.63,-5.94,0.0,37.0,-37.0,0.0,0.0,-0.02,0.01,49.78,0.0,-49.79,0.02,0.0,-0.01,0.0,0.0,40.92,-19.29,0.0,-0.02,0.01,27.26,0.0,-27.44,0.19,0.0,-0.01,0.0,82.49,0.0,0.0,-133.22,0.76,0.0,0.0,18.72,-11.96,5.01
2013-11-09 03:00:00,44.14,0.0,-21.63,-5.94,0.0,56.77,-56.8,0.03,0.0,-0.02,0.01,75.83,0.0,-76.76,0.94,0.0,-0.01,0.0,0.0,46.45,-25.06,0.25,-0.02,0.01,34.23,0.0,-35.95,1.73,0.0,-0.0,0.0,88.11,0.0,0.0,-194.43,11.46,0.0,0.0,38.67,-0.15,18.14
2013-11-09 06:00:00,44.14,0.0,-21.63,-5.94,0.0,60.48,-61.2,0.73,0.0,-0.02,0.01,79.53,0.0,-84.17,4.64,0.0,-0.0,0.0,0.0,44.89,-23.49,0.23,-0.02,0.01,32.12,0.0,-33.83,1.71,0.0,-0.0,0.0,90.48,0.0,0.0,-203.54,21.57,0.68,0.0,31.83,-0.05,20.82
2013-11-09 09:00:00,44.14,0.0,-21.63,-5.94,0.0,55.65,-55.81,0.31,0.0,-0.5,0.35,74.96,0.0,-76.5,1.63,0.01,-0.32,0.22,0.0,42.33,-20.69,0.13,-0.48,0.33,29.3,0.0,-29.72,0.51,0.0,-0.31,0.21,102.48,0.0,0.0,-183.24,25.47,17.27,0.0,13.8,-22.53,8.55
2013-11-09 12:00:00,44.14,0.0,-21.63,-5.94,0.0,54.28,-54.28,0.14,0.0,-0.48,0.33,73.52,0.0,-74.18,0.73,0.02,-0.32,0.22,0.0,41.27,-19.61,0.11,-0.46,0.32,27.88,0.0,-28.06,0.26,0.01,-0.31,0.21,107.13,0.0,0.0,-176.36,24.61,25.16,0.0,16.19,-37.65,2.71
2013-11-09 15:00:00,44.14,0.31,-21.63,-5.94,0.0,57.9,-58.07,0.22,0.0,-0.18,0.13,77.97,0.0,-79.31,1.38,0.01,-0.13,0.09,0.0,42.04,-20.4,0.03,-0.19,0.13,28.94,0.0,-29.2,0.29,0.0,-0.12,0.08,91.8,0.0,0.0,-187.18,17.32,5.4,0.0,36.49,-4.07,1.74
2013-11-09 18:00:00,44.14,0.23,-21.63,-5.94,0.0,58.65,-59.11,0.49,0.0,-0.1,0.07,78.14,0.0,-81.23,3.11,0.0,-0.08,0.05,0.0,41.49,-19.85,0.02,-0.11,0.07,28.18,0.0,-28.48,0.32,0.0,-0.08,0.05,90.95,0.0,0.0,-189.24,22.79,0.0,0.0,36.32,-3.7,4.45
2013-11-09 21:00:00,44.14,0.0,-21.63,-5.94,0.0,42.33,-42.32,0.01,0.0,-0.06,0.04,57.98,0.0,-58.17,0.21,0.0,-0.04,0.03,0.0,38.82,-17.18,0.01,-0.06,0.04,24.45,0.0,-24.54,0.1,0.0,-0.04,0.03,80.03,0.0,0.0,-142.67,6.99,0.0,0.0,26.2,-13.83,5.07
2013-11-10 00:00:00,44.14,0.32,-21.63,-5.94,0.0,42.39,-42.38,0.01,0.0,-0.06,0.04,56.86,0.0,-56.88,0.04,0.0,-0.04,0.03,0.0,44.03,-22.39,0.01,-0.06,0.04,31.62,0.0,-32.0,0.4,0.0,-0.04,0.02,80.59,0.0,0.0,-153.33,7.77,0.0,0.0,37.88,-16.05,4.62
2013-11-10 03:00:00,44.14,4.34,-21.63,-5.94,0.0,67.36,-67.43,0.08,0.0,-0.06,0.04,86.17,0.1,-90.66,4.4,0.0,-0.04,0.03,0.0,50.83,-29.39,0.2,-0.06,0.04,37.2,0.09,-42.33,5.04,0.0,-0.03,0.02,82.96,0.0,0.0,-229.41,27.68,0.0,0.0,58.83,-2.36,19.75
2013-11-10 06:00:00,44.14,8.05,-21.63,-5.94,0.0,71.87,-72.33,0.47,0.0,-0.06,0.04,88.49,0.0,-98.95,10.47,0.0,-0.04,0.03,0.0,48.83,-27.36,0.17,-0.06,0.04,35.9,0.0,-39.58,3.69,0.0,-0.04,0.03,92.29,0.0,0.0,-238.95,34.42,0.39,0.0,56.55,-3.95,12.98
2013-11-10 09:00:00,44.14,1.81,-21.63,-5.94,0.0,65.62,-65.68,0.09,0.0,-0.12,0.08,86.33,0.0,-89.59,3.28,0.0,-0.1,0.06,0.0,45.62,-23.98,0.03,-0.12,0.08,33.87,0.0,-34.61,0.77,0.0,-0.09,0.06,94.14,0.0,0.0,-214.24,25.38,10.71,0.0,49.27,-11.12,5.84
2013-11-10 12:00:00,44.14,1.69,-21.63,-5.94,0.0,63.82,-63.83,0.03,0.0,-0.07,0.05,85.16,0.0,-86.81,1.67,0.0,-0.06,0.03,0.0,44.37,-22.73,0.01,-0.07,0.05,32.36,0.0,-32.67,0.33,0.0,-0.05,0.03,93.52,0.0,0.0,-206.1,17.61,13.26,0.0,51.06,-14.02,4.77
2013-11-10 15:00:00,44.14,9.82,-21.63,-5.94,0.0,68.54,-68.63,0.11,0.0,-0.06,0.04,88.32,0.11,-93.26,4.84,0.0,-0.04,0.03,0.0,45.31,-23.69,0.02,-0.06,0.04,33.45,0.0,-34.06,0.62,0.0,-0.04,0.03,87.91,0.0,0.0,-219.62,7.57,2.58,0.0,65.13,-2.55,10.95
2013-11-10 18:00:00,44.14,11.72,-21.63,-5.94,0.0,69.57,-69.82,0.26,0.0,-0.01,0.01,86.78,0.16,-95.46,8.51,0.0,-0.0,0.0,0.0,44.62,-22.99,0.0,-0.01,0.01,32.42,0.0,-33.13,0.72,0.0,-0.0,0.0,82.63,0.0,0.0,-221.82,5.41,0.0,0.0,65.32,-1.65,20.16
2013-11-10 21:00:00,44.14,4.14,-21.63,-5.94,0.0,48.71,-48.7,0.0,0.0,-0.01,0.01,66.39,0.0,-66.75,0.36,0.0,-0.0,0.0,0.0,41.09,-19.46,0.0,-0.01,0.01,27.77,0.0,-27.95,0.19,0.0,-0.0,0.0,70.78,0.0,0.0,-163.36,1.24,0.0,0.0,60.5,-17.79,6.28
2013-11-11 00:00:00,44.14,4.69,-21.63,-5.94,0.0,45.33,-45.32,0.0,0.0,-0.01,0.01,58.37,0.0,-58.52,0.16,0.0,-0.0,0.0,0.0,44.39,-22.75,0.0,-0.01,0.01,30.28,0.02,-31.06,0.77,0.0,-0.0,0.0,59.21,0.0,0.0,-154.53,1.13,0.0,0.0,58.17,-11.89,5.02
2013-11-11 03:00:00,44.14,20.06,-21.63,-5.94,0.0,73.13,-73.2,0.08,0.0,-0.01,0.01,81.13,1.27,-94.23,11.82,0.0,-0.0,0.0,0.0,53.55,-32.08,0.16,-0.01,0.01,34.7,0.77,-43.82,8.34,0.0,-0.0,0.0,74.71,0.0,0.0,-238.14,7.1,0.0,0.01,68.09,-1.78,31.74
2013-11-11 06:00:00,44.14,18.9,-21.63,-5.94,0.0,77.39,-77.53,0.14,0.0,-0.01,0.01,84.61,2.08,-100.87,14.18,0.0,-0.0,0.0,0.0,53.32,-31.82,0.13,-0.01,0.01,35.19,0.91,-43.71,7.61,0.0,-0.0,0.0,84.06,0.0,0.0,-249.41,8.21,0.06,0.01,62.0,-0.45,38.41
2013-11-11 09:00:00,44.14,0.45,-21.63,-5.94,0.0,70.42,-70.47,0.12,0.0,-0.24,0.17,84.7,0.51,-91.58,6.4,0.02,-0.2,0.14,0.0,48.93,-27.33,0.1,-0.24,0.16,34.64,0.15,-37.51,2.78,0.01,-0.19,0.13,89.85,0.0,0.01,-222.68,16.8,17.13,0.0,55.95,-15.83,20.13
2013-11-11 12:00:00,44.14,9.63,-21.63,-5.94,0.0,68.55,-68.59,0.1,0.0,-0.23,0.16,84.78,0.31,-88.98,3.91,0.04,-0.2,0.14,0.0,47.2,-25.59,0.08,-0.22,0.15,33.88,0.06,-35.07,1.17,0.02,-0.19,0.13,100.6,0.47,0.4,-213.99,13.05,24.78,0.0,55.88,-34.78,5.75
2013-11-11 15:00:00,44.14,21.75,-21.63,-5.94,0.0,73.95,-74.03,0.08,0.0,-0.01,0.01,86.7,4.86,-95.93,4.37,0.01,-0.0,0.0,0.0,47.19,-25.56,0.01,-0.01,0.01,33.55,0.54,-35.02,0.93,0.0,-0.0,0.0,87.77,3.07,0.0,-225.88,12.51,6.56,0.01,65.95,-14.27,4.31
2013-11-11 18:00:00,44.14,20.93,-21.63,-5.94,0.0,74.85,-74.95,0.1,0.0,-0.01,0.01,86.17,4.19,-97.5,7.14,0.0,-0.0,0.0,0.0,45.35,-23.72,0.0,-0.02,0.01,31.71,0.22,-32.55,0.62,0.0,-0.0,0.0,89.14,3.46,0.0,-224.33,12.17,0.0,0.01,66.55,-11.84,5.69
